Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:45:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.22    0.00    2.04    3.06    0.00   94.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdn              25.00     3.00  324.00    0.00 88832.00     0.00   548.35   143.47  455.21  455.21    0.00   3.09 100.00
sdo              24.00     2.00  375.00    0.00 102400.00     0.00   546.13   143.32  373.98  373.98    0.00   2.67 100.00
sdp              26.00     2.00  366.00    0.00 99840.00     0.00   545.57   143.09  393.02  393.02    0.00   2.73 100.00
sdq              20.00     2.00  369.00    0.00 99584.00     0.00   539.75   143.41  387.40  387.40    0.00   2.71 100.00
sdr              21.00     0.00  376.00    2.00 101632.00  2048.00   548.57   143.44  371.20  370.49  503.00   2.65 100.00
sds              23.00     2.00  326.00    3.00 88320.00  2060.00   549.42   142.93  428.69  428.02  501.33   3.04 100.00
sdt              21.00     2.00  338.00    0.00 90112.00     0.00   533.21   142.88  434.04  434.04    0.00   2.96 100.00
sdu              19.00     2.00  342.00    0.00 90368.00     0.00   528.47   143.34  439.75  439.75    0.00   2.92 100.00
sdv              27.00     2.00  369.00    0.00 100096.00     0.00   542.53   143.28  384.05  384.05    0.00   2.71 100.00
sdw              17.00     2.00  324.00    0.00 87808.00     0.00   542.02   143.21  449.60  449.60    0.00   3.09 100.00
sdx               9.00     2.00  331.00    0.00 87808.00     0.00   530.56   143.33  430.38  430.38    0.00   3.02 100.00
sdy               8.00     2.00  332.00    0.00 88064.00     0.00   530.51   143.22  443.08  443.08    0.00   3.01 100.00
sdz              21.00     2.00  337.00    0.00 91136.00     0.00   540.87   143.03  420.58  420.58    0.00   2.97 100.00
sdaa             19.00     2.00  365.00    0.00 98304.00     0.00   538.65   143.56  405.51  405.51    0.00   2.74 100.00
sdab             13.00     2.00  376.00    0.00 99584.00     0.00   529.70   143.59  387.85  387.85    0.00   2.66 100.00
sdac             17.00     2.00  335.00    0.00 89344.00     0.00   533.40   142.86  436.54  436.54    0.00   2.99 100.00
sdad             21.00     2.00  320.00    0.00 88320.00     0.00   552.00   143.69  445.19  445.19    0.00   3.12 100.00
sdae             30.00     2.00  383.00    0.00 103680.00     0.00   541.41   143.30  378.79  378.79    0.00   2.61 100.10
sdaf             11.00     2.00  339.00    0.00 90624.00     0.00   534.65   143.28  398.14  398.14    0.00   2.95 100.10
sdag             25.00     2.00  367.00    0.00 99840.00     0.00   544.09   143.66  377.51  377.51    0.00   2.72 100.00

02/07/2019 07:45:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.47   20.93    0.00   78.58

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              24.00     0.00  376.00    2.00 102912.00    16.00   544.59   143.35  376.95  377.80  217.00   2.65 100.00
sdc              29.00     0.00  331.00    2.00 90624.00    16.00   544.38   142.91  422.48  423.40  269.50   3.00 100.00
sdd              21.00     0.00  365.00    2.00 99328.00    16.00   541.38   143.28  408.53  409.40  250.50   2.72 100.00
sde              23.00     0.00  378.00    2.00 100352.00    16.00   528.25   143.28  382.81  383.60  233.50   2.63 100.00
sdf              26.00     0.00  368.00    2.00 99584.00    16.00   538.38   143.61  393.21  394.26  200.00   2.71 100.10
sdg              23.00     0.00  370.00    2.00 101120.00    16.00   543.74   143.43  385.42  386.11  257.00   2.69 100.10
sdh              34.00     0.00  358.00    2.00 101120.00    16.00   561.87   143.69  397.25  398.16  233.00   2.78 100.00
sdi              19.00     0.00  330.00    2.00 87808.00    20.00   529.08   143.19  427.77  428.78  261.00   3.01 100.00
sdj              30.00     0.00  331.00    2.00 90112.00    16.00   541.31   143.24  417.89  418.79  269.50   3.00 100.00
sdk              31.00     0.00  323.00    2.00 88576.00    16.00   545.18   143.69  438.11  439.15  271.00   3.08 100.00
sdl              24.00     0.00  324.00    2.00 87552.00    16.00   537.23   143.11  436.96  438.18  240.00   3.07 100.00
sdm              25.00     0.00  317.00    2.00 86528.00    16.00   542.60   143.63  447.51  448.64  268.50   3.13 100.00
sdn              23.00     0.00  320.00    2.00 88064.00    20.00   547.11   143.31  445.10  446.20  269.50   3.11 100.00
sdo              27.00     0.00  372.00    2.00 102656.00    16.00   549.05   143.23  381.51  382.28  237.00   2.67 100.00
sdp              24.00     0.00  364.00    2.00 98560.00    16.00   538.67   143.65  390.80  391.71  226.00   2.73 100.00
sdq              33.00     0.00  356.00    4.00 99840.00  2064.00   566.13   143.20  370.19  369.62  421.25   2.78 100.00
sdr              25.00     2.00  370.00    2.00 100608.00    16.00   540.99   143.77  389.47  390.40  217.00   2.69 100.00
sds              32.00     0.00  304.00    1.00 87808.00     4.00   575.82   143.59  456.93  457.72  217.00   3.28 100.00
sdt              22.00     0.00  327.00    2.00 90368.00    16.00   549.45   143.45  444.79  445.85  271.50   3.04 100.00
sdu              26.00     0.00  325.00    2.00 90624.00    16.00   554.37   143.56  420.74  421.80  248.50   3.06 100.00
sdv              26.00     0.00  368.00    2.00 101632.00    16.00   549.45   143.32  390.22  391.01  245.50   2.70 100.00
sdw              23.00     0.00  326.00    2.00 87808.00    16.00   535.51   143.07  433.29  434.45  244.00   3.05 100.00
sdx              17.00     0.00  328.00    2.00 87808.00    16.00   532.27   143.35  412.07  413.02  255.50   3.03 100.00
sdy              20.00     0.00  328.00    2.00 88064.00    16.00   533.82   143.23  428.57  429.53  270.50   3.03 100.00
sdz              23.00     0.00  336.00    2.00 90624.00    16.00   536.33   143.48  410.94  411.78  270.00   2.96 100.00
sdaa             31.00     0.00  365.00    2.00 99072.00    16.00   539.99   143.04  378.95  379.83  217.50   2.72 100.00
sdab             28.00     0.00  372.00    2.00 100864.00    16.00   539.47   143.42  371.32  372.06  232.50   2.67 100.00
sdac             32.00     0.00  325.00    2.00 89088.00    16.00   544.98   143.93  419.56  420.68  237.00   3.06 100.00
sdad             27.00     0.00  322.00    2.00 87296.00    16.00   538.96   143.37  443.45  444.60  257.50   3.09 100.10
sdae             24.00     0.00  373.00    2.00 103168.00    16.00   550.31   142.93  376.73  377.41  250.00   2.67 100.00
sdaf             13.00     0.00  341.00    2.00 90624.00    16.00   528.51   143.81  458.36  459.74  224.00   2.92 100.00
sdag             33.00     0.00  365.00    2.00 99584.00    16.00   542.78   142.80  387.56  388.48  220.50   2.72 100.00

02/07/2019 07:45:45 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.04    0.00    0.48   17.32    0.00   82.17

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    1.00     0.00   136.00   272.00     0.01    5.00    0.00    5.00   5.00   0.50
sdb              44.00     0.00  374.00    0.00 104704.00     0.00   559.91   143.51  389.52  389.52    0.00   2.68 100.10
sdc              24.00     0.00  320.00    0.00 89856.00     0.00   561.60   143.78  445.52  445.52    0.00   3.13 100.10
sdd              41.00     0.00  361.00    0.00 99328.00     0.00   550.29   143.66  384.92  384.92    0.00   2.77 100.10
sde              39.00     0.00  347.00    0.00 99328.00     0.00   572.50   143.50  414.38  414.38    0.00   2.88 100.10
sdf              28.00     0.00  351.00    0.00 98048.00     0.00   558.68   143.27  403.78  403.78    0.00   2.85 100.00
sdg              36.00     0.00  369.00    0.00 101376.00     0.00   549.46   143.37  389.21  389.21    0.00   2.71 100.00
sdh              25.00     0.00  373.00    0.00 101120.00     0.00   542.20   143.33  387.36  387.36    0.00   2.68 100.00
sdi              26.00     0.00  316.00    0.00 88064.00     0.00   557.37   143.77  464.34  464.34    0.00   3.16 100.00
sdj              18.00     0.00  327.00    0.00 90624.00     0.00   554.28   142.81  445.03  445.03    0.00   3.06 100.00
sdk              17.00     0.00  320.00    0.00 88832.00     0.00   555.20   143.42  451.95  451.95    0.00   3.12 100.00
sdl              21.00     0.00  318.00    0.00 88064.00     0.00   553.86   143.34  437.01  437.01    0.00   3.14 100.00
sdm              23.00     0.00  322.00    0.00 88320.00     0.00   548.57   143.35  455.26  455.26    0.00   3.11 100.00
sdn              18.00     0.00  325.00    0.00 88576.00     0.00   545.08   143.26  427.14  427.14    0.00   3.08 100.00
sdo              26.00     0.00  376.00    0.00 102400.00     0.00   544.68   143.48  387.39  387.39    0.00   2.66 100.00
sdp              35.00     0.00  363.00    2.00 100864.00  2048.00   563.90   143.30  377.25  376.47  519.00   2.74 100.00
sdq              37.00     0.00  364.00    0.00 100608.00     0.00   552.79   143.47  409.94  409.94    0.00   2.75 100.00
sdr              33.00     0.00  359.00    0.00 100352.00     0.00   559.06   143.37  402.70  402.70    0.00   2.79 100.00
sds              17.00     0.00  329.00    0.00 88320.00     0.00   536.90   143.23  456.73  456.73    0.00   3.04 100.00
sdt              27.00     0.00  323.00    0.00 89856.00     0.00   556.38   143.65  419.77  419.77    0.00   3.10 100.00
sdu              14.00     0.00  333.00    0.00 89344.00     0.00   536.60   143.29  417.09  417.09    0.00   3.00 100.00
sdv              35.00     0.00  368.00    0.00 102400.00     0.00   556.52   143.28  396.15  396.15    0.00   2.72 100.00
sdw              26.00     0.00  311.00    0.00 86784.00     0.00   558.10   143.77  439.53  439.53    0.00   3.22 100.00
sdx              25.00     0.00  325.00    0.00 88064.00     0.00   541.93   143.45  467.06  467.06    0.00   3.08 100.00
sdy              24.00     0.00  323.00    0.00 87552.00     0.00   542.12   143.13  447.24  447.24    0.00   3.10 100.00
sdz              25.00     0.00  323.00    0.00 90368.00     0.00   559.55   143.21  459.37  459.37    0.00   3.10 100.00
sdaa             33.00     0.00  341.00    0.00 98048.00     0.00   575.06   143.77  428.01  428.01    0.00   2.93 100.00
sdab             28.00     0.00  362.00    0.00 99584.00     0.00   550.19   143.60  392.19  392.19    0.00   2.76 100.00
sdac             23.00     0.00  317.00    0.00 88832.00     0.00   560.45   143.46  476.16  476.16    0.00   3.15 100.00
sdad             40.00     0.00  305.00    0.00 87296.00     0.00   572.43   143.66  435.38  435.38    0.00   3.28 100.00
sdae             39.00     0.00  365.00    0.00 101888.00     0.00   558.29   143.22  378.57  378.57    0.00   2.74 100.00
sdaf             26.00     0.00  331.00    0.00 90624.00     0.00   547.58   143.03  408.07  408.07    0.00   3.02 100.00
sdag             35.00     0.00  353.00    0.00 99584.00     0.00   564.22   143.18  402.67  402.67    0.00   2.83 100.00

02/07/2019 07:45:46 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.47   17.76    0.00   81.75

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              45.00     0.00  368.00    0.00 104192.00     0.00   566.26   143.69  379.85  379.85    0.00   2.72 100.00
sdc              22.00     0.00  335.00    0.00 89600.00     0.00   534.93   143.82  437.56  437.56    0.00   2.99 100.00
sdd              46.00     0.00  332.00    0.00 98304.00     0.00   592.19   143.20  417.58  417.58    0.00   3.01 100.00
sde              35.00     0.00  350.00    0.00 98560.00     0.00   563.20   143.21  388.16  388.16    0.00   2.86 100.00
sdf              37.00     0.00  353.00    0.00 99072.00     0.00   561.31   143.46  404.28  404.28    0.00   2.83 100.00
sdg              44.00     0.00  350.00    0.00 100864.00     0.00   576.37   143.62  406.86  406.86    0.00   2.86 100.00
sdh              20.00     0.00  370.00    0.00 101376.00     0.00   547.98   143.55  362.74  362.74    0.00   2.70 100.00
sdi              32.00     0.00  314.00    0.00 87040.00     0.00   554.39   143.63  440.73  440.73    0.00   3.18 100.00
sdj              30.00     0.00  327.00    0.00 90624.00     0.00   554.28   143.84  441.75  441.75    0.00   3.06 100.00
sdk              14.00     0.00  327.00    0.00 87552.00     0.00   535.49   143.57  445.48  445.48    0.00   3.06 100.00
sdl              32.00     0.00  319.00    0.00 87808.00     0.00   550.52   143.76  454.21  454.21    0.00   3.13 100.00
sdm              27.00     0.00  319.00    0.00 87552.00     0.00   548.92   143.39  445.04  445.04    0.00   3.13 100.00
sdn              26.00     0.00  320.00    0.00 88576.00     0.00   553.60   143.54  442.71  442.71    0.00   3.12 100.00
sdo              40.00     0.00  361.00    2.00 101632.00  2048.00   571.24   143.23  383.18  382.53  501.00   2.75 100.00
sdp              35.00     0.00  364.00    0.00 103168.00     0.00   566.86   143.35  400.42  400.42    0.00   2.75 100.00
sdq              27.00     0.00  361.00    0.00 100352.00     0.00   555.97   143.30  401.11  401.11    0.00   2.77 100.00
sdr              39.00     0.00  361.00    0.00 100864.00     0.00   558.80   142.88  379.09  379.09    0.00   2.77 100.00
sds              34.00     0.00  310.00    0.00 87296.00     0.00   563.20   143.67  452.21  452.21    0.00   3.23 100.00
sdt              36.00     0.00  321.00    0.00 90368.00     0.00   563.04   143.36  454.15  454.15    0.00   3.12 100.00
sdu              35.00     0.00  325.00    0.00 90368.00     0.00   556.11   143.29  436.79  436.79    0.00   3.08 100.00
sdv              35.00     0.00  359.00    0.00 100864.00     0.00   561.92   143.54  398.99  398.99    0.00   2.79 100.00
sdw              33.00     0.00  318.00    0.00 87808.00     0.00   552.25   143.46  440.24  440.24    0.00   3.14 100.00
sdx              23.00     0.00  315.00    0.00 88576.00     0.00   562.39   143.26  440.09  440.09    0.00   3.17 100.00
sdy              31.00     0.00  312.00    0.00 87808.00     0.00   562.87   143.52  449.86  449.86    0.00   3.21 100.00
sdz              27.00     0.00  324.00    0.00 90368.00     0.00   557.83   143.30  426.50  426.50    0.00   3.09 100.00
sdaa             44.00     0.00  351.00    0.00 99328.00     0.00   565.97   143.39  411.26  411.26    0.00   2.85 100.00
sdab             35.00     0.00  348.00    0.00 99072.00     0.00   569.38   143.54  421.53  421.53    0.00   2.87 100.00
sdac             29.00     0.00  324.00    0.00 89344.00     0.00   551.51   143.61  433.25  433.25    0.00   3.09 100.10
sdad             34.00     0.00  308.00    0.00 88832.00     0.00   576.83   143.24  493.23  493.23    0.00   3.25 100.00
sdae             38.00     0.00  360.00    0.00 101888.00     0.00   566.04   143.26  405.39  405.39    0.00   2.78 100.00
sdaf             25.00     0.00  329.00    0.00 90112.00     0.00   547.79   143.90  432.74  432.74    0.00   3.04 100.00
sdag             41.00     0.00  352.00    0.00 100096.00     0.00   568.73   143.46  403.86  403.86    0.00   2.84 100.00

02/07/2019 07:45:47 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.46   18.90    0.00   80.62

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              39.00     0.00  357.00    0.00 104192.00     0.00   583.71   142.88  414.97  414.97    0.00   2.80 100.00
sdc              41.00     0.00  311.00    0.00 90368.00     0.00   581.14   143.59  463.33  463.33    0.00   3.22 100.00
sdd              49.00     0.00  343.00    0.00 99840.00     0.00   582.16   143.38  411.52  411.52    0.00   2.92 100.00
sde              34.00     0.00  356.00    0.00 100096.00     0.00   562.34   143.30  407.17  407.17    0.00   2.81 100.00
sdf              39.00     0.00  348.00    0.00 98048.00     0.00   563.49   143.37  407.85  407.85    0.00   2.87 100.00
sdg              32.00     0.00  353.00    0.00 100864.00     0.00   571.47   143.46  393.20  393.20    0.00   2.83 100.00
sdh              42.00     0.00  360.00    0.00 101376.00     0.00   563.20   143.22  431.17  431.17    0.00   2.78 100.00
sdi              27.00     0.00  313.00    0.00 88064.00     0.00   562.71   143.13  485.43  485.43    0.00   3.19 100.00
sdj              25.00     0.00  331.00    0.00 90368.00     0.00   546.03   143.69  441.61  441.61    0.00   3.02 100.00
sdk              31.00     0.00  321.00    0.00 88320.00     0.00   550.28   143.57  425.03  425.03    0.00   3.12 100.00
sdl              30.00     0.00  307.00    0.00 87552.00     0.00   570.37   142.89  459.28  459.28    0.00   3.26 100.00
sdm              31.00     0.00  315.00    2.00 88064.00  2048.00   568.53   142.92  467.82  466.80  628.50   3.15 100.00
sdn              36.00     0.00  312.00    2.00 88832.00  2048.00   578.85   143.75  475.52  474.62  616.00   3.18 100.00
sdo              36.00     0.00  355.00    0.00 101888.00     0.00   574.02   143.07  394.98  394.98    0.00   2.82 100.00
sdp              31.00     0.00  367.00    0.00 102144.00     0.00   556.64   143.15  389.91  389.91    0.00   2.72 100.00
sdq              54.00     0.00  353.00    0.00 101120.00     0.00   572.92   143.28  408.13  408.13    0.00   2.83 100.00
