Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:46:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.21    0.00    2.00    3.40    0.00   94.39

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               6.00    23.00  322.00  297.00 83968.00 81676.00   535.20   141.45  212.12   70.94  365.19   1.62 100.10
sde              21.00    47.00  392.00  345.00 105216.00 98564.00   553.00   143.16  187.18   66.91  323.83   1.36 100.10
sdf               4.00    41.00  345.00  285.00 89344.00 82444.00   545.36   144.16  218.67   82.22  383.85   1.59 100.10
sdg               7.00    47.00  361.00  290.00 94464.00 84996.00   551.34   143.87  203.73   75.87  362.90   1.54 100.00
sdh               2.00    19.00  270.00  292.00 69632.00 79876.00   532.06   143.81  245.26   87.40  391.22   1.78 100.00
sdi               9.00    30.00  507.00  512.00 132352.00 137216.00   529.08   142.98  139.22   45.94  231.60   0.98 100.00
sdj               3.00    37.00  541.00  569.00 139264.00 155136.00   530.45   141.39  132.06   39.12  220.43   0.90 100.00
sdk               5.00    49.00  357.00  337.00 92672.00 99328.00   553.31   143.91  209.30   71.00  355.80   1.44 100.00
sdl               6.00    32.00  291.00  274.00 75776.00 78080.00   544.62   143.99  258.62   91.19  436.45   1.77 100.00
sdm               7.00    12.00  271.00  256.00 70656.00 68880.00   529.55   127.37  262.38  100.25  434.00   1.90 100.00
sdn               9.00    18.00  474.00  469.00 123648.00 122128.00   521.26   133.36  146.90   66.94  227.71   1.06 100.00
sdo               7.00    23.00  268.00  331.00 70656.00 89616.00   535.13   130.60  215.07   93.43  313.56   1.67 100.00
sdp              13.00    18.00  284.00  242.00 75776.00 65040.00   535.42   136.22  266.31  122.10  435.55   1.90 100.00
sdq               2.00    19.00  264.00  289.00 68096.00 78864.00   531.50   119.33  221.56   95.79  336.46   1.81 100.00
sdr               4.00    22.00  275.00  306.00 71424.00 83472.00   533.20   136.99  270.01   84.23  436.96   1.72 100.00
sds               5.00    11.00  252.00  246.00 65280.00 63760.00   518.23   136.65  291.32  112.25  474.75   2.01 100.00
sdt               7.00    23.00  298.00  244.00 77568.00 65036.00   526.21   140.31  254.21  110.12  430.18   1.85 100.00
sdu               4.00    24.00  231.00  248.00 60160.00 66304.00   528.03   143.03  282.92   99.63  453.65   2.09 100.00
sdv              10.00    40.00  358.00  343.00 94464.00 96780.00   545.63   138.73  212.34   62.13  369.12   1.43 100.00
sdw               6.00    33.00  312.00  300.00 81152.00 83468.00   537.97   138.90  218.89   80.65  362.66   1.63 100.00
sdx               7.00    15.00  260.00  284.00 68352.00 76044.00   530.87   125.81  256.05  125.09  375.93   1.84 100.10
sdy               1.00    25.00  506.00  474.00 129792.00 125964.00   521.95   143.02  150.73   52.75  255.33   1.02 100.10
sdz               8.00    28.00  301.00  297.00 79104.00 83468.00   543.72   140.50  259.84   86.37  435.64   1.67 100.10
sdaa              3.00    35.00  273.00  236.00 70656.00 67084.00   541.22   140.54  260.16   88.16  459.12   1.97 100.10
sdab              4.00    30.00  295.00  322.00 76288.00 91392.00   543.53   142.97  229.40   72.05  373.57   1.62 100.10
sdac              4.00    24.00  277.00  273.00 71936.00 75020.00   534.39   142.41  247.46   82.59  414.75   1.82 100.00
sdad              1.00    10.00  259.00  236.00 66560.00 63240.00   524.44   140.71  288.02  113.47  479.58   2.02 100.00
sdae             17.00    53.00  301.00  324.00 80896.00 92684.00   555.46   133.59  218.29   92.17  335.46   1.60 100.00
sdaf              3.00    23.00  515.00  468.00 132608.00 125964.00   526.09   142.70  145.65   53.17  247.42   1.02 100.00
sdag              1.00    19.00  439.00  443.00 112640.00 117260.00   521.32   140.47  154.35   56.73  251.10   1.13 100.00

02/07/2019 07:47:01 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    2.34   20.67    0.00   76.27

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               2.00    42.00  352.00  317.00 90624.00 90880.00   542.61   143.99  203.25   77.77  342.59   1.49 100.00
sdc              15.00    41.00  259.00  252.00 69632.00 76288.00   571.12   147.56  275.19  102.98  452.19   1.95  99.90
sdd              14.00    29.00  337.00  303.00 89600.00 83968.00   542.40   142.72  233.61   83.60  400.46   1.56  99.90
sde              47.00    70.00  349.00  342.00 101632.00 102144.00   589.80   140.61  195.77   57.51  336.87   1.45  99.90
sdf              12.00    46.00  377.00  322.00 99328.00 92672.00   549.36   143.63  205.71   66.69  368.48   1.43 100.00
sdg              16.00    46.00  371.00  297.00 98560.00 87040.00   555.69   142.00  221.65   77.65  401.54   1.50 100.00
sdh               4.00    17.00  339.00  313.00 88064.00 86016.00   533.99   140.37  219.69   64.99  387.24   1.53 100.00
sdi               3.00    27.00  444.00  381.00 114176.00 107520.00   537.44   141.89  164.38   55.25  291.54   1.21 100.00
sdj               2.00    18.00  431.00  357.00 110848.00 96000.00   524.99   145.02  179.39   66.10  316.15   1.27 100.00
sdk              25.00    37.00  333.00  337.00 89856.00 96784.00   557.13   127.87  197.02   90.12  302.65   1.49 100.00
sdl              11.00    24.00  298.00  264.00 79104.00 74256.00   545.77   141.01  246.37  102.90  408.32   1.78 100.00
sdm               5.00    34.00  337.00  292.00 88064.00 80900.00   537.25   145.36  214.51  109.31  335.93   1.59 100.00
sdn               2.00    24.00  451.00  400.00 116224.00 107780.00   526.45   143.29  168.53   57.43  293.80   1.18 100.00
sdo               7.00    35.00  362.00  347.00 93952.00 98304.00   542.33   140.99  204.10   68.42  345.65   1.41 100.00
sdp               8.00    32.00  341.00  300.00 89088.00 83712.00   539.16   143.33  223.56   84.69  381.41   1.56 100.00
sdq               6.00    36.00  334.00  338.00 87040.00 93696.00   537.90   143.04  196.07   67.49  323.13   1.49 100.00
sdr               9.00    39.00  335.00  259.00 88064.00 73216.00   543.03   142.73  230.48   79.87  425.28   1.68 100.00
sds               5.00    25.00  286.00  256.00 75008.00 70144.00   535.62   142.62  274.06   89.97  479.73   1.85 100.00
sdt               7.00    24.00  268.00  245.00 70656.00 69124.00   544.95   146.02  280.54   97.04  481.26   1.95 100.00
sdu               3.00    27.00  313.00  257.00 80896.00 73996.00   543.48   142.55  254.04   82.53  462.93   1.75 100.00
sdv              21.00    33.00  354.00  335.00 94976.00 93952.00   548.41   143.98  198.50   69.64  334.67   1.45 100.00
sdw              10.00    52.00  362.00  378.00 95488.00 108544.00   551.44   141.43  203.52   64.85  336.33   1.35 100.00
sdx               7.00    34.00  316.00  302.00 82432.00 84992.00   541.83   141.38  218.00   73.14  369.57   1.62  99.90
sdy               4.00    31.00  490.00  414.00 126464.00 112640.00   528.99   144.13  159.12   61.49  274.67   1.11  99.90
sdz               8.00    38.00  336.00  341.00 87552.00 94208.00   536.96   140.74  200.59   69.68  329.57   1.48  99.90
sdaa             14.00    35.00  318.00  294.00 84224.00 85248.00   553.83   142.43  227.88   80.61  387.18   1.63 100.00
sdab              7.00    30.00  362.00  287.00 94464.00 77324.00   529.39   142.47  209.74   69.06  387.18   1.54 100.00
sdac              6.00    30.00  323.00  293.00 84224.00 82176.00   540.26   142.20  229.39   67.98  407.32   1.62 100.00
sdad              3.00    11.00  284.00  256.00 73472.00 67076.00   520.55   141.62  264.73   79.05  470.71   1.85 100.00
sdae             28.00    48.00  341.00  297.00 94208.00 88320.00   572.19   142.35  216.54   78.03  375.57   1.57 100.00
sdaf              6.00    16.00  392.00  364.00 101632.00 96000.00   522.84   145.68  165.27   69.96  267.90   1.32 100.00
sdag              3.00    18.00  454.00  458.00 116992.00 122624.00   525.47   142.61  166.87   52.66  280.08   1.10 100.00

02/07/2019 07:47:02 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    2.32   20.34    0.00   76.63

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              14.00    32.00  376.00  324.00 99584.00 90624.00   543.45   142.69  212.24   71.30  375.79   1.43 100.10
sdc              60.00    67.00  329.00  305.00 98304.00 91904.00   600.03   142.62  235.95   84.18  399.66   1.58 100.10
sdd               5.00    34.00  354.00  314.00 92160.00 89600.00   544.19   141.27  200.91   68.12  350.60   1.50 100.10
sde               1.00     9.00  376.00  382.00 96768.00 105984.00   534.97   141.61  189.96   62.91  315.02   1.32 100.10
sdf              17.00    42.00  339.00  324.00 90112.00 95744.00   560.65   142.93  222.62   73.55  378.58   1.51 100.00
sdg              12.00    55.00  346.00  337.00 91648.00 102400.00   568.22   142.73  215.35   64.64  370.08   1.46 100.00
sdh               7.00    22.00  302.00  307.00 79104.00 83968.00   535.54   143.65  225.48   83.27  365.38   1.64 100.00
sdi               4.00    34.00  440.00  414.00 113920.00 114176.00   534.18   138.68  176.57   56.42  304.27   1.17 100.00
sdj               7.00    34.00  490.00  474.00 127232.00 128784.00   531.15   141.78  147.37   52.96  244.97   1.04 100.00
sdk              54.00    53.00  374.00  275.00 110336.00 79104.00   583.79   141.25  199.03   77.80  363.91   1.54 100.00
sdl              10.00    33.00  321.00  269.00 84736.00 73728.00   537.17   144.22  237.43   87.44  416.41   1.69 100.00
sdm              10.00    32.00  336.00  270.00 88064.00 76800.00   544.11   144.30  217.46   76.85  392.43   1.65 100.00
sdn               7.00    29.00  376.00  364.00 97792.00 100608.00   536.22   140.42  181.82   56.41  311.35   1.35 100.00
sdo               7.00    33.00  357.00  342.00 93440.00 96512.00   543.50   141.75  193.68   68.85  323.99   1.43 100.00
sdp              10.00    26.00  349.00  303.00 91648.00 85248.00   542.63   140.99  209.41   66.58  373.92   1.53 100.00
sdq               7.00    28.00  333.00  305.00 86784.00 86784.00   544.10   144.20  231.43   84.33  392.04   1.57 100.00
sdr               8.00    35.00  309.00  321.00 80384.00 90368.00   542.07   143.07  225.24   78.81  366.19   1.59 100.00
sds               6.00    34.00  295.00  260.00 77056.00 74496.00   546.13   145.70  242.59   90.83  414.77   1.80 100.00
sdt               7.00    33.00  276.00  290.00 72704.00 82688.00   549.09   143.75  261.53   86.82  427.81   1.77 100.10
sdu               6.00    31.00  266.00  278.00 69632.00 79360.00   547.76   143.05  263.59   84.30  435.15   1.84 100.10
sdv              39.00    61.00  333.00  308.00 95488.00 90880.00   581.49   143.75  222.10   76.00  380.07   1.56 100.10
sdw              21.00    62.00  353.00  317.00 95744.00 97024.00   575.43   142.48  206.26   69.65  358.38   1.49 100.10
sdx               6.00    40.00  311.00  321.00 81408.00 92672.00   550.89   142.20  228.57   69.50  382.69   1.58 100.10
sdy               4.00    37.00  454.00  439.00 117248.00 123648.00   539.52   142.18  162.38   53.06  275.44   1.12 100.10
sdz              10.00    39.00  314.00  282.00 83456.00 82688.00   557.53   142.36  228.94   85.65  388.49   1.68 100.10
sdaa             35.00    40.00  316.00  240.00 89344.00 70912.00   576.46   143.04  272.12  113.40  481.11   1.80 100.00
sdab              4.00    26.00  359.00  312.00 93184.00 87552.00   538.71   144.16  224.08   76.28  394.15   1.49 100.00
sdac              6.00    32.00  327.00  303.00 85248.00 85760.00   542.88   141.78  226.42   70.97  394.18   1.59 100.00
sdad              2.00    17.00  274.00  260.00 70656.00 71424.00   532.13   144.81  272.96   89.64  466.15   1.87 100.00
sdae             41.00    43.00  361.00  345.00 103680.00 103680.00   587.42   141.73  211.41   64.97  364.65   1.42 100.00
sdaf              5.00    27.00  359.00  335.00 93440.00 91136.00   531.92   141.72  232.40   74.13  402.00   1.44 100.00
sdag             11.00    30.00  453.00  422.00 118016.00 114688.00   531.89   143.25  157.44   62.36  259.51   1.14 100.00

02/07/2019 07:47:03 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.73    0.00    2.21   20.44    0.00   76.63

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               8.00    31.00  348.00  292.00 91136.00 81920.00   540.80   143.58  222.08   76.78  395.25   1.56  99.90
sdc               0.00    10.00  385.00  397.00 100608.00 111104.00   541.46   141.20  183.62   59.84  303.67   1.28 100.00
sdd              19.00    54.00  318.00  300.00 85760.00 87808.00   561.71   143.28  229.82   83.51  384.90   1.62 100.00
sde               1.00    11.00  366.00  371.00 93952.00 99840.00   525.89   143.70  194.72   66.37  321.34   1.36 100.00
sdf              28.00    39.00  302.00  259.00 84736.00 77312.00   577.71   143.80  244.45   85.96  429.25   1.78 100.00
sdg              41.00    59.00  313.00  277.00 90112.00 82176.00   584.03   142.87  234.26   76.50  412.52   1.69 100.00
sdh               4.00    25.00  293.00  258.00 76032.00 71168.00   534.30   143.65  257.25   89.96  447.23   1.81 100.00
sdi               9.00    40.00  473.00  481.00 123136.00 130832.00   532.43   138.50  146.79   62.52  229.66   1.05 100.00
sdj               7.00    56.00  531.00  504.00 137728.00 142336.00   541.19   142.44  137.66   43.16  237.23   0.97 100.00
sdk              32.00    25.00  370.00  318.00 103936.00 95488.00   579.72   142.39  218.69   65.79  396.59   1.45 100.00
sdl               3.00    17.00  238.00  176.00 61952.00 53248.00   556.52   143.35  316.36  117.55  585.21   2.42 100.00
sdm               5.00    27.00  298.00  289.00 78080.00 82176.00   546.02   144.19  259.98   79.24  446.35   1.70 100.00
sdn              15.00    49.00  509.00  417.00 134400.00 118272.00   545.73   142.01  160.33   54.08  290.01   1.08 100.00
sdo               8.00    40.00  345.00  303.00 90624.00 86272.00   545.98   143.30  216.66   76.21  376.59   1.54 100.00
sdp              10.00    39.00  278.00  288.00 74240.00 81408.00   549.99   141.96  247.28   72.88  415.63   1.77 100.00
sdq              10.00    27.00  290.00  245.00 77056.00 68096.00   542.62   142.65  264.59   97.71  462.12   1.87 100.00
sdr              11.00    24.00  292.00  253.00 78080.00 72960.00   554.28   142.37  257.59   82.37  459.81   1.83 100.00
sds               1.00    36.00  250.00  262.00 64256.00 77060.00   552.02   142.70  278.63   87.09  461.40   1.95 100.00
sdt               2.00    41.00  281.00  282.00 72448.00 79360.00   539.28   144.87  246.45   85.06  407.26   1.77  99.90
sdu               1.00    30.00  275.00  273.00 70656.00 76032.00   535.36   143.52  274.55   79.82  470.70   1.82  99.90
sdv              26.00    50.00  270.00  307.00 76544.00 96768.00   600.73   142.51  259.69   77.08  420.29   1.73  99.90
sdw              38.00    67.00  347.00  306.00 98304.00 93440.00   587.27   141.84  222.93   71.30  394.88   1.53 100.00
sdx               5.00    32.00  290.00  308.00 75264.00 85760.00   538.54   142.03  235.18   83.93  377.58   1.67 100.00
sdy               6.00    37.00  491.00  438.00 127232.00 123392.00   539.56   142.48  149.16   52.38  257.64   1.08 100.00
sdz              20.00    56.00  331.00  312.00 88320.00 92672.00   562.96   144.53  239.21   78.85  409.35   1.56 100.00
sdaa             39.00    47.00  239.00  211.00 72448.00 66304.00   616.68   142.23  298.35   89.58  534.82   2.22 100.00
sdab              8.00    38.00  365.00  299.00 95488.00 85760.00   545.93   142.33  202.83   70.95  363.82   1.51 100.00
sdac              8.00    45.00  337.00  306.00 88320.00 87296.00   546.24   143.98  218.46   72.67  379.01   1.56 100.00
sdad              2.00    24.00  258.00  270.00 66304.00 74240.00   532.36   142.44  266.29   89.83  434.91   1.89 100.00
