Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:48:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.24    0.00    1.99    4.25    0.00   93.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdaa              5.00     1.00 12771.00    6.00 51104.00  4108.00     8.64   141.88   11.12   11.12   15.33   0.08 100.00
sdab            147.00     2.00 9682.00    6.00 39312.00  4112.00     8.96   143.03   14.75   14.74   17.00   0.10 100.00
sdac           1304.00     1.00 22689.00    6.00 95916.00  4108.00     8.81   140.44    6.18    6.18    9.67   0.04 100.00
sdad           1085.00     2.00 21773.00    6.00 91404.00  4112.00     8.77   140.01    6.43    6.43   11.00   0.05  99.90
sdae            755.00     2.00 13476.00    6.00 56932.00  4112.00     9.06   141.61   10.51   10.51   15.00   0.07  99.90
sdaf             17.00     1.00 24579.00    6.00 98384.00  4108.00     8.34   140.01    5.69    5.69    8.50   0.04  99.90
sdag             24.00     2.00 7816.00    6.00 31364.00  4112.00     9.07   142.85   18.28   18.28   24.67   0.13  99.90

02/07/2019 07:49:28 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.24    0.00   19.09   13.60    0.00   66.07

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              20.00     0.00 24967.00    4.00 99952.00  4096.00     8.33   140.15    5.61    5.61   11.75   0.04 100.00
sdc              14.00     1.00 24657.00    6.00 98684.00  4108.00     8.34   139.78    5.68    5.67    8.50   0.04 100.00
sdd              15.00     0.00 24369.00    4.00 97536.00  4096.00     8.34   139.77    5.73    5.73   16.25   0.04 100.00
sde              52.00     0.00 18863.00    4.00 75656.00  4096.00     8.45   141.05    7.46    7.46   14.75   0.05 100.00
sdf              41.00     0.00 9447.00    4.00 37952.00  4096.00     8.90   141.68   14.99   14.98   24.50   0.11 100.00
sdg              15.00     1.00 13757.00    6.00 55088.00  4108.00     8.60   142.13   10.32   10.31   14.50   0.07 100.10
sdh              11.00     1.00 24032.00    6.00 96172.00  4108.00     8.34   140.47    5.84    5.84    9.67   0.04 100.00
sdi              14.00     1.00 25768.00    6.00 103128.00  4108.00     8.32   139.52    5.42    5.42    9.67   0.04 100.00
sdj              31.00     2.00 19516.00    6.00 78188.00  4112.00     8.43   140.83    7.21    7.21   10.83   0.05 100.00
sdk              44.00     1.00 9195.00    4.00 36952.00  2060.00     8.48   142.65   15.63   15.63   14.50   0.11 100.00
sdl              24.00     1.00 24506.00    4.00 98120.00  2060.00     8.17   140.47    5.77    5.77    8.00   0.04 100.00
sdm              15.00     1.00 26799.00    4.00 107256.00  2060.00     8.16   140.32    5.24    5.24    6.75   0.04 100.00
sdn             593.00     1.00 23871.00    4.00 97848.00  2060.00     8.37   140.00    5.86    5.86    8.75   0.04 100.00
sdo             115.00     0.00 25600.00    2.00 102864.00  2048.00     8.20   139.79    5.46    5.46   12.00   0.04 100.00
sdp              23.00     1.00 16818.00    4.00 67364.00  2060.00     8.25   141.66    8.43    8.43    7.25   0.06 100.10
sdq            3570.00     1.00 22101.00    4.00 102760.00  2060.00     9.48   139.68    6.32    6.32    7.75   0.05 100.00
sdr              84.00     2.00 20260.00    4.00 81372.00  2064.00     8.23   140.97    6.95    6.94   10.00   0.05 100.00
sds              52.00     1.00 23708.00    6.00 95048.00  4108.00     8.36   140.39    5.90    5.90   10.83   0.04 100.10
sdt              25.00     2.00 24916.00    6.00 99764.00  4112.00     8.34   139.96    5.62    5.61    9.50   0.04 100.00
sdu              21.00     1.00 24652.00    6.00 98692.00  4108.00     8.34   140.19    5.68    5.68    9.50   0.04 100.00
sdv              14.00     2.00 25169.00    6.00 100732.00  4112.00     8.33   139.70    5.55    5.55    9.83   0.04 100.10
sdw              16.00     1.00 25079.00    6.00 100376.00  4108.00     8.33   139.88    5.58    5.58    9.33   0.04  99.90
sdx              27.00     1.00 15858.00    6.00 63540.00  4108.00     8.53   141.26    8.90    8.90   14.17   0.06 100.00
sdy              15.00     1.00 25341.00    6.00 101424.00  4108.00     8.33   140.23    5.53    5.53    8.50   0.04 100.00
sdz              14.00     0.00 24170.00    4.00 96736.00  4096.00     8.34   140.50    5.82    5.82   13.25   0.04 100.00
sdaa              4.00     0.00 12950.00    4.00 51816.00  4096.00     8.63   141.83   10.96   10.95   22.75   0.08 100.00
sdab            213.00     0.00 9621.00    4.00 39340.00  4096.00     9.03   144.34   14.98   14.97   22.00   0.10 100.00
sdac           3654.00     0.00 22331.00    4.00 103860.00  4096.00     9.67   140.01    6.27    6.27   10.50   0.04 100.00
sdad           3197.00     0.00 22222.00    4.00 101624.00  4096.00     9.51   140.04    6.30    6.30   14.50   0.04 100.00
sdae           1287.00     0.00 13714.00    4.00 59988.00  4096.00     9.34   142.06   10.37   10.37   18.75   0.07 100.00
sdaf             10.00     0.00 24275.00    4.00 97140.00  4096.00     8.34   140.62    5.80    5.80   11.00   0.04 100.00
sdag             29.00     0.00 7739.00    4.00 31068.00  4096.00     9.08   142.49   18.40   18.39   33.50   0.13 100.00

02/07/2019 07:49:29 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.18    0.00   19.29   13.20    0.00   66.34

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              26.00     0.00 23990.00    4.00 96064.00  4096.00     8.35   140.30    5.84    5.84   15.50   0.04 100.20
sdc              19.00     0.00 24439.00    4.00 97832.00  4096.00     8.34   140.41    5.74    5.74   12.00   0.04 100.00
sdd              28.00     0.00 24197.00    4.00 96900.00  4096.00     8.35   140.16    5.79    5.78   13.25   0.04 100.00
sde              53.00     0.00 19043.00    4.00 76384.00  4096.00     8.45   140.77    7.40    7.40   13.00   0.05 100.00
sdf              48.00     0.00 9497.00    4.00 38180.00  4096.00     8.90   141.50   14.90   14.90   24.25   0.11 100.10
sdg              16.00     0.00 13951.00    4.00 55868.00  4096.00     8.59   141.22   10.14   10.14   20.00   0.07  99.90
sdh              11.00     0.00 24260.00    4.00 97084.00  4096.00     8.34   140.23    5.79    5.78   13.25   0.04  99.90
sdi              26.00     0.00 25841.00    4.00 103468.00  4096.00     8.32   139.83    5.41    5.41   11.75   0.04 100.00
sdj              55.00     0.00 19514.00    4.00 78276.00  4096.00     8.44   140.76    7.20    7.20   13.50   0.05 100.00
sdk              68.00     0.00 9270.00    4.00 37360.00  4096.00     8.94   141.85   15.31   15.31   24.25   0.11 100.00
sdl              29.00     0.00 25048.00    4.00 100308.00  4096.00     8.33   140.40    5.60    5.60   14.50   0.04 100.00
sdm              22.00     0.00 26337.00    4.00 105436.00  4096.00     8.32   140.45    5.33    5.33   11.25   0.04 100.00
sdn            1610.00     0.00 23989.00    4.00 102368.00  4096.00     8.87   140.22    5.84    5.84   14.25   0.04 100.00
sdo             126.00     0.00 25222.00    4.00 101392.00  4096.00     8.36   139.73    5.54    5.54   12.00   0.04 100.00
sdp              23.00     0.00 16478.00    4.00 66004.00  4096.00     8.51   141.00    8.55    8.55   15.50   0.06 100.00
sdq               9.00     0.00 22604.00    4.00 90452.00  4096.00     8.36   140.09    6.18    6.18   12.25   0.04 100.00
sdr             109.00     0.00 19658.00    4.00 79064.00  4096.00     8.46   140.44    7.15    7.15   15.00   0.05 100.00
sds              77.00     0.00 23696.00    2.00 95092.00  2048.00     8.20   140.11    5.91    5.91   13.50   0.04 100.00
sdt              24.00     0.00 25302.00    2.00 101304.00  2048.00     8.17   140.41    5.55    5.55   15.50   0.04 100.00
sdu              30.00     0.00 25225.00    2.00 101020.00  2048.00     8.17   140.07    5.56    5.56   16.50   0.04 100.00
sdv              16.00     0.00 25645.00    2.00 102644.00  2048.00     8.16   139.87    5.45    5.45   13.50   0.04 100.00
sdw              13.00     0.00 25570.00    2.00 102336.00  2048.00     8.16   140.05    5.48    5.48   14.00   0.04 100.00
sdx              23.00     0.00 15764.00    2.00 63148.00  2048.00     8.27   141.25    8.97    8.97   16.00   0.06 100.00
sdy              34.00     0.00 25027.00    2.00 100244.00  2048.00     8.17   140.12    5.59    5.59   12.00   0.04 100.10
sdz              15.00     0.00 24181.00    2.00 96784.00  2048.00     8.17   140.33    5.80    5.80   12.50   0.04 100.00
sdaa              8.00     0.00 13135.00    4.00 52572.00  4096.00     8.63   142.16   10.79   10.79   20.75   0.08 100.00
sdab            325.00     0.00 9569.00    4.00 39572.00  4096.00     9.12   145.56   15.22   15.22   23.25   0.10 100.00
sdac           1926.00     0.00 22422.00    4.00 97548.00  4096.00     9.06   139.53    6.22    6.22   12.00   0.04 100.10
sdad           2324.00     0.00 23159.00    4.00 102024.00  4096.00     9.16   140.09    6.04    6.04   12.00   0.04 100.10
sdae           2980.00     0.00 13600.00    4.00 66164.00  4096.00    10.33   141.25   10.38   10.38   20.25   0.07 100.00
sdaf             29.00     0.00 25003.00    4.00 100128.00  4096.00     8.34   140.38    5.61    5.61   11.00   0.04 100.00
sdag             25.00     0.00 7532.00    4.00 30232.00  4096.00     9.11   142.09   18.87   18.86   31.50   0.13 100.00

02/07/2019 07:49:30 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.17    0.00   19.21   13.35    0.00   66.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    1.00     0.00   152.00   304.00     0.00    1.00    0.00    1.00   1.00   0.10
sdb              30.00     0.00 25250.00    4.00 101120.00  4096.00     8.33   139.92    5.54    5.54   11.25   0.04 100.00
sdc              16.00     0.00 24484.00    4.00 98000.00  4096.00     8.34   140.44    5.73    5.73   11.75   0.04 100.10
sdd              33.00     0.00 21792.00    4.00 87296.00  4096.00     8.39   140.67    6.45    6.45   14.00   0.05 100.20
sde              54.00     0.00 19158.00    4.00 76852.00  4096.00     8.45   141.02    7.36    7.36   14.00   0.05 100.10
sdf              55.00     0.00 9442.00    4.00 37980.00  4096.00     8.91   146.45   15.42   15.42   24.50   0.11 100.10
sdg              14.00     0.00 13544.00    4.00 54228.00  4096.00     8.61   142.03   10.46   10.46   18.50   0.07 100.10
sdh              12.00     0.00 24218.00    5.00 96920.00  4100.00     8.34   140.43    5.78    5.78   11.00   0.04 100.10
sdi              34.00     0.00 25360.00    5.00 101576.00  4100.00     8.33   139.56    5.50    5.50   10.40   0.04 100.00
sdj              37.00     0.00 19779.00    4.00 79264.00  4096.00     8.43   140.63    7.12    7.12   14.75   0.05 100.00
sdk              82.00     0.00 9070.00    4.00 36596.00  4096.00     8.97   142.26   15.62   15.62   26.25   0.11 100.10
sdl              33.00     0.00 24126.00    4.00 96636.00  4096.00     8.35   140.74    5.83    5.83   16.00   0.04 100.00
sdm              30.00     0.00 26404.00    4.00 105732.00  4096.00     8.32   140.46    5.32    5.32   12.00   0.04 100.00
sdn            4647.00     0.00 24836.00    4.00 117976.00  4096.00     9.83   138.85    5.59    5.59   13.50   0.04 100.00
sdo             146.00     0.00 25842.00    4.00 103948.00  4096.00     8.36   140.15    5.42    5.42   12.00   0.04 100.10
sdp              32.00     0.00 20753.00    4.00 83140.00  4096.00     8.41   141.09    6.80    6.80   13.75   0.05 100.00
sdq              10.00     0.00 22731.00    4.00 90960.00  4096.00     8.36   140.26    6.19    6.18   12.25   0.04 100.00
sdr             166.00     0.00 20045.00    4.00 80852.00  4096.00     8.47   140.76    7.02    7.02   16.00   0.05 100.10
sds              61.00     0.00 24708.00    4.00 99072.00  4096.00     8.35   140.21    5.68    5.68   13.00   0.04 100.00
sdt              29.00     0.00 25550.00    4.00 102312.00  4096.00     8.33   140.12    5.48    5.47   18.00   0.04 100.00
sdu              34.00     0.00 24609.00    4.00 98568.00  4096.00     8.34   140.16    5.69    5.69   14.50   0.04 100.10
sdv              18.00     0.00 25246.00    4.00 101056.00  4096.00     8.33   139.84    5.53    5.53   12.75   0.04 100.10
sdw              16.00     0.00 24893.00    4.00 99636.00  4096.00     8.33   140.24    5.62    5.62   13.25   0.04 100.20
sdx              32.00     0.00 15731.00    4.00 63052.00  4096.00     8.53   141.77    9.00    9.00   17.25   0.06 100.10
sdy              26.00     0.00 24578.00    4.00 98416.00  4096.00     8.34   140.28    5.70    5.69   12.50   0.04 100.10
sdz              17.00     0.00 24090.00    4.00 96428.00  4096.00     8.34   140.35    5.83    5.83   13.25   0.04 100.00
sdaa              6.00     0.00 12863.00    2.00 51476.00  2048.00     8.32   141.99   11.04   11.04   24.50   0.08 100.10
sdab            507.00     0.00 9551.00    2.00 40220.00  2048.00     8.85   140.75   14.73   14.72   21.50   0.10 100.10
sdac              5.00     0.00 22685.00    2.00 90760.00  2048.00     8.18   140.60    6.20    6.20   12.50   0.04 100.00
sdad              7.00     0.00 23984.00    2.00 95964.00  2048.00     8.17   139.99    5.84    5.84   13.50   0.04 100.00
sdae           1469.00     0.00 13588.00    2.00 60432.00  2048.00     9.19   140.60   10.34   10.34   19.00   0.07 100.00
sdaf             23.00     0.00 24947.00    2.00 99880.00  2048.00     8.17   140.28    5.63    5.63   11.50   0.04 100.00
sdag             40.00     0.00 8207.00    2.00 32984.00  2048.00     8.54   142.26   17.30   17.30   32.50   0.12 100.00

02/07/2019 07:49:31 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.19    0.00   19.15   13.45    0.00   66.21

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    7.00     0.00    40.00    11.43     0.00    0.00    0.00    0.00   0.00   0.00
sdb              30.00     0.00 24944.00    2.00 99892.00  2048.00     8.17   140.04    5.61    5.60   11.50   0.04 100.10
sdc              25.00     0.00 24539.00    2.00 98248.00  2048.00     8.17   140.52    5.72    5.72   11.50   0.04 100.00
sdd              35.00     0.00 25915.00    2.00 103804.00  2048.00     8.17   139.93    5.40    5.40   11.00   0.04 100.10
sde              66.00     0.00 19248.00    2.00 77256.00  2048.00     8.24   141.21    7.33    7.33   13.50   0.05 100.00
sdf              69.00     0.00 9580.00    2.00 38600.00  2048.00     8.48   144.58   15.11   15.11   24.00   0.10 100.00
sdg              14.00     0.00 13388.00    3.00 53612.00  3072.00     8.47   142.22   10.56   10.56   19.33   0.07 100.00
sdh              17.00     0.00 24170.00    4.00 96748.00  4096.00     8.34   140.22    5.81    5.81   13.75   0.04 100.00
sdi              38.00     0.00 26156.00    4.00 104776.00  4096.00     8.32   139.83    5.33    5.33   13.75   0.04 100.10
sdj              40.00     0.00 19627.00    4.00 78668.00  4096.00     8.43   141.44    7.19    7.19   14.00   0.05 100.10
sdk             103.00     0.00 9046.00    4.00 36592.00  4096.00     8.99   141.85   15.67   15.67   25.00   0.11 100.00
sdl              45.00     0.00 25976.00    4.00 104084.00  4096.00     8.33   140.40    5.41    5.41   13.50   0.04 100.00
sdm              38.00     0.00 26512.00    4.00 106204.00  4096.00     8.32   140.43    5.29    5.29   11.50   0.04 100.10
sdn              15.00     0.00 25067.00    4.00 100328.00  4096.00     8.33   139.79    5.57    5.57   13.00   0.04 100.00
sdo             303.00     0.00 25241.00    4.00 102172.00  4096.00     8.42   140.37    5.56    5.56   11.75   0.04 100.00
sdp              34.00     0.00 18278.00    4.00 73244.00  4096.00     8.46   141.37    7.72    7.71   13.75   0.05 100.00
sdq               9.00     0.00 22794.00    4.00 91216.00  4096.00     8.36   140.47    6.16    6.16   13.00   0.04 100.00
sdr             283.00     0.00 20275.00    4.00 82228.00  4096.00     8.51   140.73    6.94    6.93   15.25   0.05 100.00
sds              91.00     0.00 24614.00    4.00 98824.00  4096.00     8.36   140.22    5.70    5.70   12.50   0.04 100.00
sdt              38.00     0.00 24113.00    4.00 96608.00  4096.00     8.35   140.38    5.81    5.81   15.50   0.04 100.10
sdu              38.00     0.00 25362.00    4.00 101604.00  4096.00     8.33   140.16    5.53    5.53   11.75   0.04 100.00
sdv              13.00     0.00 20850.00    4.00 83452.00  4096.00     8.40    93.23    4.50    4.50   10.50   0.05  98.30
sdw              28.00     0.00 25291.00    4.00 101276.00  4096.00     8.33   140.02    5.53    5.53   11.75   0.04 100.10
sdx              31.00     0.00 15585.00    4.00 62464.00  4096.00     8.54   141.91    9.11    9.11   15.75   0.06 100.00
sdy              34.00     0.00 24756.00    4.00 99156.00  4096.00     8.34   139.78    5.65    5.65   16.50   0.04 100.00
sdz              27.00     0.00 24240.00    4.00 97068.00  4096.00     8.35   140.52    5.79    5.79   12.25   0.04 100.00
sdaa             12.00     0.00 12920.00    4.00 51728.00  4096.00     8.64   141.77   10.99   10.99   20.00   0.08 100.00
sdab            769.00     0.00 9585.00    4.00 41404.00  4096.00     9.49   143.83   14.98   14.97   21.25   0.10 100.00
sdac             10.00     0.00 22374.00    4.00 89536.00  4096.00     8.37   140.64    6.28    6.28   12.50   0.04 100.00
sdad             11.00     0.00 24113.00    4.00 96496.00  4096.00     8.34   140.33    5.81    5.81   12.50   0.04 100.10
sdae              5.00     0.00 13372.00    4.00 53508.00  4096.00     8.61   141.80   10.60   10.60   22.75   0.07 100.00
sdaf             24.00     0.00 25180.00    4.00 100820.00  4096.00     8.33   140.38    5.57    5.57   12.75   0.04 100.00
sdag             25.00     0.00 8095.00    4.00 32484.00  4096.00     9.03   143.17   17.72   17.72   31.00   0.12 100.00

02/07/2019 07:49:32 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.15    0.00   18.47   13.59    0.00   66.80

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              47.00     0.00 25294.00    4.00 101368.00  4096.00     8.34   139.95    5.54    5.54   14.50   0.04  99.90
sdc              32.00     0.00 24058.00    4.00 96368.00  4096.00     8.35   140.53    5.84    5.84   11.75   0.04 100.00
sdd              43.00     0.00 25458.00    4.00 102004.00  4096.00     8.33   139.89    5.50    5.50   12.50   0.04  99.90
sde              73.00     0.00 18649.00    4.00 74880.00  4096.00     8.47   140.76    7.54    7.54   14.75   0.05 100.00
sdf              88.00     0.00 9554.00    4.00 38568.00  4096.00     8.93   144.74   15.19   15.19   24.50   0.10  99.90
sdg              11.00     0.00 13592.00    3.00 54412.00  3072.00     8.46   141.22   10.44   10.44   21.33   0.07 100.00
sdh              21.00     0.00 23996.00    2.00 96068.00  2048.00     8.18   140.16    5.84    5.84   13.00   0.04 100.00
sdi              35.00     0.00 23215.00    2.00 92996.00  2048.00     8.19   140.28    6.04    6.04   17.50   0.04 100.00
sdj              52.00     0.00 19600.00    2.00 78604.00  2048.00     8.23   141.05    7.19    7.19   15.00   0.05 100.00
sdk             157.00     0.00 9056.00    2.00 36852.00  2048.00     8.59   142.61   15.76   15.76   26.00   0.11 100.00
sdl              29.00     0.00 24358.00    2.00 97548.00  2048.00     8.18   140.59    5.75    5.75   13.00   0.04 100.10
sdm              38.00     0.00 26525.00    2.00 106256.00  2048.00     8.17   140.30    5.29    5.29   11.50   0.04 100.00
sdn              15.00     0.00 24691.00    2.00 98824.00  2048.00     8.17   139.91    5.66    5.66   13.50   0.04 100.10
sdo             754.00     0.00 25249.00    4.00 103992.00  4096.00     8.56   139.90    5.51    5.51   11.75   0.04 100.00
sdp              24.00     0.00 15753.00    4.00 63112.00  4096.00     8.53   136.38    8.67    8.67   14.00   0.06 100.00
sdq              24.00     0.00 22784.00    4.00 91228.00  4096.00     8.37   140.52    6.17    6.16   12.00   0.04 100.00
sdr             685.00     0.00 20604.00    4.00 85128.00  4096.00     8.66   140.81    6.83    6.83   15.00   0.05 100.00
sds              96.00     0.00 23937.00    4.00 96128.00  4096.00     8.37   140.39    5.86    5.86   12.75   0.04 100.10
sdt              47.00     0.00 23208.00    4.00 93020.00  4096.00     8.37   140.61    6.07    6.07   17.00   0.04  99.90
sdu              43.00     0.00 25097.00    4.00 100560.00  4096.00     8.34   140.05    5.57    5.57   12.25   0.04 100.00
sdv              27.00     0.00 24702.00    4.00 98916.00  4096.00     8.34   129.95    5.24    5.24   14.50   0.04  99.30
sdw              18.00     0.00 25340.00    4.00 101432.00  4096.00     8.33   140.32    5.54    5.54   12.25   0.04  99.90
sdx              33.00     0.00 15668.00    4.00 62804.00  4096.00     8.54   141.43    9.01    9.01   18.25   0.06 100.00
sdy              45.00     0.00 25424.00    4.00 101880.00  4096.00     8.34   140.27    5.50    5.50   12.25   0.04 100.00
sdz              31.00     0.00 23907.00    4.00 95752.00  4096.00     8.35   140.32    5.87    5.87   13.25   0.04 100.00
sdaa             12.00     0.00 12739.00    4.00 51000.00  4096.00     8.65   141.49   11.08   11.08   20.75   0.08 100.00
sdab           1072.00     0.00 9625.00    5.00 42760.00  4100.00     9.73   142.25   14.78   14.78   17.20   0.10 100.10
sdac             14.00     0.00 22435.00    4.00 89796.00  4096.00     8.37   140.63    6.26    6.26   12.75   0.04 100.10
sdad             19.00     0.00 22199.00    5.00 88872.00  4100.00     8.37   140.52    6.33    6.33   10.80   0.05 100.00
sdae              6.00     0.00 13520.00    4.00 54104.00  4096.00     8.61   142.42   10.53   10.52   17.75   0.07 100.00
sdaf             41.00     0.00 24844.00    4.00 99540.00  4096.00     8.34   140.84    5.67    5.67   13.00   0.04 100.00
sdag             39.00     0.00 7833.00    4.00 31488.00  4096.00     9.08   142.66   18.18   18.17   32.75   0.13 100.00

02/07/2019 07:49:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.17    0.00   18.26   14.07    0.00   66.50

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              50.00     1.00 24565.00    6.00 98448.00  4108.00     8.35   140.17    5.70    5.70   10.00   0.04 100.10
sdc              32.00     1.00 24306.00    6.00 97352.00  4108.00     8.35   140.72    5.77    5.77    9.17   0.04 100.10
sdd              47.00     1.00 25355.00    6.00 101608.00  4108.00     8.34   140.28    5.53    5.53    9.17   0.04 100.10
sde              77.00     1.00 18546.00    6.00 74500.00  4108.00     8.47   141.21    7.62    7.62   10.50   0.05 100.10
sdf             109.00     1.00 9480.00    6.00 38352.00  4108.00     8.95   142.75   15.03   15.03   16.83   0.11 100.10
sdg              15.00     2.00 13234.00    6.00 52996.00  4112.00     8.63   141.82   10.72   10.72   14.67   0.08 100.00
sdh              24.00     1.00 23651.00    6.00 94700.00  4108.00     8.35   140.61    5.94    5.94    9.67   0.04 100.10
sdi              61.00     0.00 26240.00    4.00 105208.00  4096.00     8.33   139.74    5.32    5.31   13.75   0.04 100.00
sdj              60.00     1.00 19652.00    6.00 78852.00  4108.00     8.44   140.66    7.15    7.15   10.33   0.05 100.00
sdk             207.00     1.00 8956.00    6.00 36644.00  4108.00     9.09   141.86   15.89   15.88   18.50   0.11 100.00
sdl              65.00     0.00 24300.00    4.00 97460.00  4096.00     8.36   140.69    5.80    5.80   16.75   0.04 100.10
sdm              46.00     0.00 26372.00    4.00 105672.00  4096.00     8.32   140.68    5.33    5.33   11.50   0.04 100.10
sdn              16.00     0.00 24866.00    4.00 99524.00  4096.00     8.33   140.21    5.64    5.64   12.75   0.04 100.10
sdo            2008.00     1.00 24755.00    4.00 107012.00  2060.00     8.81   140.17    5.68    5.68    7.50   0.04 100.10
sdp              42.00     0.00 15641.00    2.00 62732.00  2048.00     8.28   141.75    9.04    9.04   15.00   0.06 100.10
sdq              16.00     0.00 22878.00    2.00 91580.00  2048.00     8.18   140.50    6.14    6.14   15.00   0.04 100.10
sdr            1403.00     0.00 20683.00    2.00 88312.00  2048.00     8.74   140.87    6.81    6.81   15.00   0.05 100.10
sds             120.00     0.00 23724.00    2.00 95368.00  2048.00     8.21   140.68    5.92    5.92   13.50   0.04 100.10
sdt              57.00     0.00 24719.00    2.00 99100.00  2048.00     8.18   140.40    5.68    5.68   14.50   0.04 100.10
sdu              40.00     0.00 24634.00    2.00 98692.00  2048.00     8.18   140.38    5.70    5.70   14.50   0.04 100.10
sdv              47.00     0.00 25874.00    2.00 103684.00  2048.00     8.17   140.46    5.42    5.42   12.00   0.04 100.20
sdw              36.00     0.00 25788.00    2.00 103288.00  2048.00     8.17   140.36    5.44    5.44   12.50   0.04 100.10
sdx              50.00     0.00 15692.00    4.00 62968.00  4096.00     8.55   141.19    8.96    8.95   19.25   0.06 100.00
sdy              42.00     2.00 24307.00    6.00 97396.00  4112.00     8.35   139.99    5.77    5.77   10.00   0.04 100.00
sdz              37.00     1.00 24356.00    6.00 97572.00  4108.00     8.35   140.47    5.77    5.77    9.00   0.04 100.00
sdaa             19.00     1.00 12848.00    6.00 51472.00  4108.00     8.65   142.27   11.09   11.09   16.67   0.08 100.00
sdab           2006.00     1.00 9628.00    6.00 46444.00  4108.00    10.49   140.38   14.58   14.58   16.17   0.10 100.00
sdac             15.00     1.00 22230.00    6.00 88980.00  4108.00     8.37   140.74    6.33    6.33   10.17   0.05 100.10
sdad             21.00     1.00 21621.00    6.00 86568.00  4108.00     8.39   140.58    6.50    6.50   10.00   0.05 100.10
sdae             10.00     1.00 13407.00    6.00 53668.00  4108.00     8.61   142.02   10.58   10.58   15.17   0.07 100.10
sdaf             34.00     2.00 25101.00    6.00 100544.00  4112.00     8.34   140.58    5.59    5.59   11.17   0.04 100.20
sdag             50.00     1.00 7918.00    6.00 31872.00  4108.00     9.08   142.93   18.04   18.03   25.00   0.13 100.10

02/07/2019 07:49:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.14    0.00   18.33   13.74    0.00   66.79

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              54.00     0.00 24190.00    4.00 96984.00  4096.00     8.36   140.40    5.79    5.79   13.75   0.04 100.10
sdc              42.00     0.00 24226.00    4.00 97068.00  4096.00     8.35   140.27    5.80    5.80   11.75   0.04 100.00
sdd              58.00     0.00 24713.00    4.00 99084.00  4096.00     8.35   139.87    5.66    5.66   11.25   0.04 100.00
sde              83.00     0.00 18386.00    4.00 73876.00  4096.00     8.48   140.98    7.65    7.65   14.75   0.05 100.00
sdf             175.00     0.00 9452.00    4.00 38500.00  4096.00     9.01   143.02   15.14   15.14   22.00   0.11 100.00
sdg              22.00     0.00 13534.00    4.00 54224.00  4096.00     8.62   141.41   10.44   10.44   19.75   0.07 100.00
sdh              46.00     0.00 23797.00    4.00 95372.00  4096.00     8.36   140.31    5.89    5.89   13.00   0.04 100.00
sdi              44.00     1.00 25512.00    6.00 102224.00  4108.00     8.33   139.96    5.49    5.49    9.83   0.04 100.00
sdj              68.00     0.00 19439.00    4.00 78028.00  4096.00     8.45   141.20    7.27    7.27   15.25   0.05 100.00
sdk             312.00     0.00 8865.00    4.00 36720.00  4096.00     9.20   143.07   16.07   16.07   24.75   0.11 100.00
sdl              51.00     1.00 23905.00    6.00 95816.00  4108.00     8.36   140.68    5.86    5.86   11.67   0.04 100.00
