Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:42:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.64    1.75    0.00   96.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdu              25.00     0.00 5576.00    2.00 89600.00  2048.00    32.86   143.33   25.55   25.55   36.50   0.18 100.00
sdv              26.00     0.00 6340.00    2.00 101856.00  2048.00    32.77   142.99   22.55   22.54   33.50   0.16 100.00
sdw              16.00     0.00 5462.00    2.00 87648.00  2048.00    32.83   143.30   26.10   26.10   37.00   0.18 100.00
sdx              21.00     0.00 5568.00    2.00 89440.00  2048.00    32.85   143.17   25.72   25.71   34.50   0.18 100.00
sdy              19.00     0.00 5445.00    2.00 87424.00  2048.00    32.85   143.24   26.29   26.28   34.00   0.18 100.00
sdz              20.00     0.00 5548.00    2.00 89104.00  2048.00    32.85   141.80   25.55   25.55   36.00   0.18 100.00
sdaa             19.00     0.00 6143.00    2.00 98592.00  2048.00    32.76   142.78   23.15   23.15   35.00   0.16 100.00
sdab             24.00     0.00 6191.00    2.00 99440.00  2048.00    32.78   142.84   23.04   23.03   33.50   0.16 100.00
sdac             18.00     0.00 5595.00    3.00 89824.00  2052.00    32.82   142.00   25.42   25.42   27.67   0.18 100.00
sdad             16.00     1.00 5389.00    4.00 86480.00  2060.00    32.84   143.46   26.51   26.51   28.75   0.19 100.00
sdae             25.00     1.00 6258.00    4.00 100528.00  2060.00    32.77   142.88   22.79   22.79   21.50   0.16 100.00
sdaf             23.00     0.00 5552.00    2.00 89184.00  2048.00    32.85   142.19   25.64   25.63   35.00   0.18 100.00
sdag             28.00     0.00 6079.00    2.00 97712.00  2048.00    32.81   142.67   23.57   23.57   33.00   0.16 100.00

02/07/2019 07:42:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.30    0.00    3.90   20.50    0.00   75.29

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    1.00     0.00     4.00     8.00     0.00    2.00    0.00    2.00   2.00   0.20
sdb              37.00     0.00 6337.00    2.00 101984.00  2048.00    32.82   142.64   22.51   22.50   31.50   0.16 100.00
sdc              23.00     0.00 5583.00    2.00 89696.00  2048.00    32.85   143.57   25.73   25.72   36.00   0.18 100.00
sdd              25.00     0.00 6189.00    2.00 99408.00  2048.00    32.78   142.73   23.03   23.02   31.00   0.16 100.00
sde              32.00     0.00 6230.00    2.00 100192.00  2048.00    32.81   142.88   22.87   22.86   31.00   0.16 100.00
sdf              30.00     1.00 6101.00    3.00 98096.00  2056.00    32.82   142.68   23.37   23.37   26.67   0.16 100.00
sdg              32.00     0.00 6274.00    2.00 100896.00  2048.00    32.81   142.50   22.71   22.71   31.50   0.16 100.00
sdh              28.00     0.00 6301.00    2.00 101248.00  2048.00    32.78   142.50   22.60   22.60   31.00   0.16 100.00
sdi              24.00     0.00 5473.00    2.00 87984.00  2048.00    32.89   143.24   26.20   26.19   35.00   0.18 100.00
sdj              15.00     0.00 5557.00    2.00 89152.00  2048.00    32.81   142.28   25.49   25.49   35.50   0.18 100.00
sdk              21.00     0.00 5457.00    2.00 87648.00  2048.00    32.86   143.51   26.14   26.14   36.00   0.18 100.00
sdl              29.00     0.00 5483.00    2.00 88176.00  2048.00    32.90   142.13   26.00   26.00   36.50   0.18 100.00
sdm              27.00     0.00 5467.00    2.00 87920.00  2048.00    32.90   142.69   26.15   26.15   37.00   0.18 100.00
sdn              26.00     0.00 5412.00    2.00 87008.00  2048.00    32.90   142.98   26.32   26.32   39.00   0.18 100.00
sdo              24.00     0.00 6324.00    2.00 101568.00  2048.00    32.76   142.41   22.48   22.48   33.00   0.16 100.00
sdp              25.00     0.00 6295.00    0.00 101120.00     0.00    32.13   142.75   22.68   22.68    0.00   0.16 100.00
sdq              41.00     0.00 6223.00    0.00 100256.00     0.00    32.22   142.87   22.97   22.97    0.00   0.16 100.00
sdr              20.00     0.00 6270.00    0.00 100640.00     0.00    32.10   142.72   22.68   22.68    0.00   0.16 100.10
sds              19.00     0.00 5432.00    0.00 87200.00     0.00    32.11   143.75   26.49   26.49    0.00   0.18 100.10
sdt              24.00     0.00 5555.00    0.00 89232.00     0.00    32.13   141.91   25.55   25.55    0.00   0.18 100.10
sdu              18.00     0.00 5595.00    0.00 89840.00     0.00    32.11   143.44   25.77   25.77    0.00   0.18 100.00
sdv              28.00     0.00 6362.00    0.00 102240.00     0.00    32.14   142.63   22.23   22.23    0.00   0.16 100.00
sdw              22.00     0.00 5458.00    0.00 87680.00     0.00    32.13   143.17   26.31   26.31    0.00   0.18 100.00
sdx              24.00     0.00 5572.00    2.00 89488.00  2048.00    32.84   142.67   25.55   25.55   38.00   0.18 100.00
sdy              21.00     0.00 5436.00    2.00 87296.00  2048.00    32.86   143.22   26.33   26.33   39.50   0.18 100.00
sdz              19.00     0.00 5560.00    2.00 89232.00  2048.00    32.82   141.97   25.51   25.50   33.50   0.18 100.00
sdaa             23.00     0.00 6137.00    2.00 98560.00  2048.00    32.78   142.98   23.35   23.35   31.00   0.16 100.00
sdab             30.00     0.00 6188.00    2.00 99488.00  2048.00    32.81   142.88   23.14   23.14   33.00   0.16 100.00
sdac             23.00     1.00 5604.00    4.00 90032.00  2060.00    32.84   142.37   25.39   25.39   23.50   0.18 100.00
sdad             30.00     0.00 5391.00    2.00 86720.00  2048.00    32.92   143.31   26.68   26.68   39.00   0.19 100.00
sdae             26.00     0.00 6287.00    2.00 100992.00  2048.00    32.77   142.70   22.76   22.76   31.50   0.16 100.00
sdaf             20.00     0.00 5561.00    2.00 89312.00  2048.00    32.85   142.15   25.52   25.52   44.00   0.18 100.00
sdag             24.00     0.00 6045.00    2.00 97088.00  2048.00    32.79   142.54   23.53   23.53   33.50   0.17 100.00

02/07/2019 07:42:41 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    3.94   20.90    0.00   74.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              30.00     0.00 6322.00    2.00 101616.00  2048.00    32.78   142.57   22.54   22.53   30.50   0.16 100.00
sdc              43.00     0.00 5545.00    2.00 89408.00  2048.00    32.97   143.32   25.86   25.86   34.00   0.18 100.00
sdd              36.00     0.00 6188.00    2.00 99584.00  2048.00    32.84   142.53   23.07   23.07   32.50   0.16 100.00
sde              26.00     0.00 6220.00    2.00 99904.00  2048.00    32.77   142.94   23.03   23.03   30.50   0.16 100.00
sdf              30.00     0.00 6119.00    2.00 98368.00  2048.00    32.81   142.96   23.38   23.37   34.00   0.16 100.00
sdg              39.00     0.00 6275.00    2.00 101008.00  2048.00    32.84   142.69   22.75   22.75   32.00   0.16 100.00
sdh              35.00     0.00 6272.00    2.00 100928.00  2048.00    32.83   142.50   22.70   22.70   31.50   0.16 100.00
sdi              27.00     0.00 5474.00    2.00 88016.00  2048.00    32.89   143.52   26.22   26.22   37.00   0.18 100.00
sdj              35.00     0.00 5556.00    2.00 89456.00  2048.00    32.93   142.17   25.68   25.68   36.00   0.18 100.00
sdk              22.00     0.00 5451.00    2.00 87536.00  2048.00    32.86   143.23   26.36   26.36   35.50   0.18 100.00
sdl              34.00     0.00 5479.00    2.00 88224.00  2048.00    32.94   142.18   25.96   25.95   38.00   0.18 100.00
sdm              28.00     0.00 5482.00    2.00 88160.00  2048.00    32.90   142.71   26.04   26.03   37.00   0.18 100.00
sdn              26.00     0.00 5407.00    2.00 86928.00  2048.00    32.90   142.97   26.61   26.60   39.50   0.18 100.00
sdo              40.00     0.00 6310.00    2.00 101600.00  2048.00    32.84   142.96   22.65   22.64   37.00   0.16 100.00
sdp              38.00     0.00 6228.00    2.00 100256.00  2048.00    32.84   143.06   22.98   22.97   34.00   0.16 100.00
sdq              24.00     0.00 6254.00    2.00 100464.00  2048.00    32.77   142.96   22.82   22.81   33.50   0.16 100.00
sdr              24.00     0.00 6278.00    2.00 100832.00  2048.00    32.76   142.60   22.73   22.73   31.50   0.16 100.00
sds              22.00     0.00 5392.00    2.00 86624.00  2048.00    32.88   143.22   26.51   26.50   41.00   0.19  99.90
sdt              35.00     0.00 5534.00    2.00 89120.00  2048.00    32.94   141.64   25.59   25.59   33.50   0.18  99.90
sdu              26.00     0.00 5585.00    2.00 89760.00  2048.00    32.86   143.33   25.64   25.63   37.50   0.18 100.00
sdv              37.00     0.00 6340.00    2.00 102032.00  2048.00    32.82   142.77   22.72   22.71   31.50   0.16 100.00
sdw              30.00     0.00 5444.00    2.00 87584.00  2048.00    32.92   143.25   26.38   26.38   37.00   0.18 100.00
sdx              23.00     0.00 5568.00    0.00 89504.00     0.00    32.15   142.81   25.67   25.67    0.00   0.18 100.00
sdy              24.00     0.00 5444.00    0.00 87504.00     0.00    32.15   143.06   26.23   26.23    0.00   0.18 100.00
sdz              28.00     0.00 5558.00    0.00 89408.00     0.00    32.17   141.99   25.53   25.53    0.00   0.18 100.00
sdaa             35.00     0.00 6149.00    0.00 98928.00     0.00    32.18   143.09   23.28   23.28    0.00   0.16 100.00
sdab             31.00     0.00 6195.00    0.00 99616.00     0.00    32.16   143.04   23.05   23.05    0.00   0.16 100.00
sdac             29.00     0.00 5586.00    0.00 89824.00     0.00    32.16   142.39   25.50   25.50    0.00   0.18 100.00
sdad             27.00     0.00 5402.00    0.00 86880.00     0.00    32.17   143.40   26.48   26.48    0.00   0.19 100.00
sdae             31.00     0.00 6274.00    0.00 100880.00     0.00    32.16   142.60   22.73   22.73    0.00   0.16 100.00
sdaf             28.00     0.00 5559.00    2.00 89392.00  2048.00    32.89   142.44   25.63   25.62   37.00   0.18 100.00
sdag             33.00     0.00 6065.00    2.00 97600.00  2048.00    32.85   142.64   23.56   23.56   33.00   0.16 100.00

02/07/2019 07:42:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    4.01   20.59    0.00   75.11

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              35.00     0.00 6323.00    0.00 101728.00     0.00    32.18   142.73   22.44   22.44    0.00   0.16 100.00
sdc              38.00     0.00 5566.00    0.00 89632.00     0.00    32.21   143.16   25.71   25.71    0.00   0.18 100.00
sdd              40.00     0.00 6174.00    0.00 99456.00     0.00    32.22   142.50   23.09   23.09    0.00   0.16 100.00
sde              46.00     0.00 6221.00    0.00 100288.00     0.00    32.24   142.75   22.95   22.95    0.00   0.16 100.00
sdf              40.00     0.00 6099.00    0.00 98240.00     0.00    32.22   142.78   23.40   23.40    0.00   0.16 100.00
sdg              37.00     0.00 6260.00    0.00 100752.00     0.00    32.19   142.57   22.77   22.77    0.00   0.16 100.00
sdh              40.00     1.00 6286.00    2.00 101216.00  2048.00    32.84   142.49   22.68   22.68   32.00   0.16 100.00
sdi              34.00     1.00 5467.00    4.00 88016.00  2060.00    32.93   143.51   26.05   26.05   26.00   0.18 100.00
sdj              43.00     1.00 5532.00    4.00 89200.00  2060.00    32.97   142.37   25.71   25.71   23.50   0.18 100.00
sdk              25.00     1.00 5435.00    4.00 87392.00  2060.00    32.89   143.48   26.39   26.39   25.00   0.18 100.00
sdl              30.00     2.00 5480.00    4.00 88160.00  2064.00    32.90   142.45   25.98   25.98   25.75   0.18 100.00
sdm              37.00     2.00 5472.00    4.00 88144.00  2064.00    32.95   142.79   26.02   26.02   26.25   0.18 100.00
sdn              28.00     1.00 5427.00    5.00 87280.00  2064.00    32.90   143.00   26.30   26.30   24.20   0.18 100.00
sdo              51.00     1.00 6285.00    4.00 101360.00  2060.00    32.89   142.80   22.75   22.75   22.50   0.16 100.00
sdp              36.00     1.00 6250.00    4.00 100576.00  2060.00    32.82   142.76   22.75   22.75   21.00   0.16 100.10
sdq              33.00     2.00 6237.00    4.00 100320.00  2064.00    32.81   143.21   22.93   22.93   27.00   0.16 100.10
sdr              51.00     1.00 6255.00    4.00 100896.00  2060.00    32.90   142.93   22.84   22.84   20.00   0.16 100.10
sds              39.00     1.00 5407.00    5.00 87152.00  2064.00    32.97   143.60   26.57   26.57   22.80   0.18 100.10
sdt              25.00     0.00 5568.00    2.00 89504.00  2048.00    32.87   141.97   25.50   25.50   37.50   0.18 100.10
sdu              32.00     0.00 5568.00    2.00 89616.00  2048.00    32.91   143.37   25.70   25.70   36.00   0.18 100.00
sdv              44.00     0.00 6335.00    2.00 102016.00  2048.00    32.84   143.17   22.39   22.38   31.00   0.16 100.10
sdw              42.00     0.00 5424.00    2.00 87440.00  2048.00    32.98   143.23   26.41   26.40   37.00   0.18 100.00
sdx              27.00     0.00 5571.00    2.00 89568.00  2048.00    32.88   143.25   25.71   25.71   36.00   0.18 100.10
sdy              23.00     0.00 5440.00    2.00 87408.00  2048.00    32.88   143.36   26.40   26.40   36.00   0.18 100.00
sdz              32.00     0.00 5546.00    2.00 89264.00  2048.00    32.92   141.65   25.55   25.54   37.50   0.18 100.00
sdaa             34.00     0.00 6115.00    2.00 98384.00  2048.00    32.84   143.18   23.39   23.39   33.00   0.16 100.00
sdab             26.00     1.00 6201.00    4.00 99648.00  2060.00    32.78   142.95   23.05   23.05   23.00   0.16 100.00
sdac             40.00     0.00 5566.00    2.00 89680.00  2048.00    32.95   142.32   25.54   25.54   35.00   0.18 100.00
sdad             43.00     0.00 5375.00    2.00 86672.00  2048.00    33.00   143.39   26.71   26.70   38.50   0.19 100.00
sdae             43.00     0.00 6273.00    2.00 101072.00  2048.00    32.87   142.72   22.75   22.75   29.50   0.16 100.00
sdaf             42.00     0.00 5539.00    0.00 89296.00     0.00    32.24   142.32   25.65   25.65    0.00   0.18 100.10
sdag             39.00     0.00 6077.00    0.00 97840.00     0.00    32.20   142.78   23.46   23.46    0.00   0.16 100.10

02/07/2019 07:42:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.32    0.00    3.97   20.29    0.00   75.41

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              59.00     1.00 6333.00    4.00 102288.00  2060.00    32.93   142.73   22.52   22.52   21.75   0.16 100.00
sdc              42.00     1.00 5550.00    4.00 89504.00  2060.00    32.97   143.40   25.74   25.74   23.25   0.18 100.00
sdd              45.00     1.00 6144.00    4.00 99024.00  2060.00    32.88   142.70   23.15   23.15   21.25   0.16 100.00
sde              46.00     1.00 6197.00    4.00 99872.00  2060.00    32.88   142.92   23.04   23.04   22.75   0.16 100.00
sdf              52.00     1.00 6080.00    4.00 98112.00  2060.00    32.93   142.87   23.48   23.48   23.00   0.16 100.00
sdg              33.00     1.00 6250.00    4.00 100544.00  2060.00    32.81   142.62   22.77   22.77   22.25   0.16 100.00
sdh              44.00     0.00 6289.00    2.00 101296.00    12.00    32.21   142.65   22.68   22.68   11.50   0.16 100.00
sdi              45.00     0.00 5468.00    0.00 88192.00     0.00    32.26   143.44   26.34   26.34    0.00   0.18 100.00
sdj              37.00     0.00 5556.00    0.00 89472.00     0.00    32.21   142.15   25.54   25.54    0.00   0.18 100.00
sdk              27.00     0.00 5434.00    0.00 87360.00     0.00    32.15   143.48   26.35   26.35    0.00   0.18 100.00
sdl              45.00     0.00 5482.00    0.00 88432.00     0.00    32.26   142.39   25.97   25.97    0.00   0.18 100.00
sdm              41.00     0.00 5483.00    0.00 88384.00     0.00    32.24   142.75   26.08   26.08    0.00   0.18 100.00
sdn              35.00     0.00 5434.00    0.00 87504.00     0.00    32.21   142.99   26.35   26.35    0.00   0.18 100.00
sdo              56.00     0.00 6314.00    0.00 101856.00     0.00    32.26   142.78   22.48   22.48    0.00   0.16 100.00
sdp              42.00     0.00 6260.00    2.00 100800.00  2048.00    32.85   142.42   22.81   22.81   30.50   0.16  99.90
sdq              45.00     0.00 6233.00    2.00 100448.00  2048.00    32.88   142.50   22.92   22.92   32.50   0.16  99.90
