Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:49:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    2.34    4.43    0.00   92.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdac              1.00    10.00 12526.00 12586.00 50108.00 54464.00     8.33   140.66    5.60    2.11    9.08   0.04 100.10
sdad              1.00    20.00 12682.00 12398.00 50732.00 53752.00     8.33   139.45    5.56    2.18    9.03   0.04 100.00
sdae              2.00    19.00 7578.00 7728.00 30316.00 35068.00     8.54   141.29    9.23    3.42   14.92   0.07 100.00
sdaf              2.00    17.00 12754.00 12804.00 51024.00 55364.00     8.33   140.28    5.49    2.07    8.89   0.04 100.00
sdag              1.00     4.00 6364.00 6524.00 25460.00 30192.00     8.64   141.42   10.96    4.02   17.73   0.08 100.00

02/07/2019 07:50:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.52    0.00   18.29   12.23    0.00   67.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               2.00     9.00 12673.00 12674.00 50700.00 52772.00     8.16   137.24    5.42    2.21    8.63   0.04 100.00
sdc               3.00    22.00 11991.00 12143.00 47976.00 50700.00     8.18   140.24    5.81    2.22    9.36   0.04 100.00
sdd              90.00   583.00 13461.00 13184.00 54200.00 57072.00     8.35   138.83    5.20    2.03    8.42   0.04 100.10
sde              14.00   146.00 10280.00 10216.00 41176.00 43488.00     8.26   139.81    6.83    2.64   11.04   0.05 100.00
sdf               0.00     6.00 7510.00 7516.00 30040.00 32128.00     8.27   140.88    9.39    3.46   15.32   0.07  99.90
sdg               0.00     4.00 5620.00 5480.00 22480.00 23980.00     8.37   143.88   12.98    5.36   20.80   0.09  99.90
sdh               0.00    19.00 12463.00 12324.00 49852.00 51412.00     8.17   140.46    5.68    2.19    9.21   0.04 100.00
sdi               0.00     5.00 9290.00 9189.00 37160.00 38816.00     8.22    86.77    4.70    2.12    7.30   0.05  98.80
sdj               2.00    15.00 7203.00 7286.00 28820.00 31244.00     8.29   140.94    9.72    3.99   15.39   0.07 100.00
sdk               3.00    40.00 9635.00 9597.00 38552.00 40596.00     8.23   140.76    7.33    2.82   11.85   0.05 100.00
sdl               0.00    25.00 12956.00 12962.00 51824.00 53988.00     8.17   139.72    5.40    2.11    8.69   0.04 100.00
sdm               4.00    19.00 12449.00 12398.00 49812.00 51708.00     8.17   141.06    5.69    2.20    9.19   0.04 100.00
sdn               2.00    12.00 11465.00 11628.00 45868.00 48600.00     8.18   139.93    6.05    2.38    9.67   0.04 100.00
sdo               4.00    33.00 11080.00 11274.00 44336.00 49312.00     8.38   140.20    6.29    2.50   10.02   0.04 100.10
sdp               0.00     3.00 11046.00 11308.00 44184.00 49324.00     8.37   140.60    6.29    2.46   10.03   0.04 100.00
sdq               0.00    15.00 12238.00 12325.00 48952.00 53440.00     8.34   140.50    5.72    2.22    9.19   0.04 100.00
sdr              28.00   235.00 9847.00 9384.00 39500.00 42556.00     8.53   141.07    7.32    2.84   12.02   0.05 100.10
sds               0.00     2.00 10919.00 10773.00 43676.00 47180.00     8.38   140.91    6.49    2.58   10.45   0.05 100.00
sdt               1.00    22.00 12563.00 12582.00 50256.00 54492.00     8.33   140.41    5.60    2.16    9.03   0.04 100.10
sdu               5.00    33.00 12556.00 12415.00 50244.00 53868.00     8.34   139.83    5.61    2.09    9.17   0.04 100.00
sdv               2.00    16.00 12270.00 12357.00 49088.00 53572.00     8.34   140.17    5.70    2.17    9.20   0.04  99.90
sdw               0.00     3.00 7584.00 7469.00 30336.00 33968.00     8.54    36.14    2.40    1.56    3.25   0.07  98.60
sdx               2.00     2.00 6551.00 6270.00 26212.00 29168.00     8.64   142.33   11.13    4.47   18.08   0.08  99.90
sdy               3.00    22.00 12718.00 12516.00 50884.00 54236.00     8.33   140.50    5.57    2.19    9.01   0.04  99.90
sdz               4.00    29.00 12130.00 12066.00 48536.00 52452.00     8.35   140.48    5.82    2.24    9.41   0.04  99.90
sdaa              1.00    12.00 6907.00 6889.00 27632.00 29648.00     8.30   141.37   10.26    3.84   16.69   0.07  99.90
sdab              1.00     7.00 7560.00 7569.00 30244.00 32344.00     8.27   138.94    9.19    3.44   14.93   0.07  99.90
sdac              0.00    18.00 12469.00 12700.00 49876.00 52908.00     8.17   140.81    5.60    2.15    8.98   0.04 100.00
sdad              3.00    22.00 12464.00 12491.00 49868.00 52092.00     8.17   139.26    5.57    2.14    9.00   0.04 100.00
sdae              1.00     7.00 7629.00 7698.00 30524.00 32860.00     8.27   141.02    9.19    3.46   14.87   0.07 100.00
sdaf              4.00    22.00 12406.00 12382.00 49640.00 51656.00     8.17   140.38    5.66    2.14    9.18   0.04 100.00
sdag              0.00     6.00 6641.00 6742.00 26564.00 29032.00     8.31   142.04   10.63    4.00   17.16   0.07 100.00

02/07/2019 07:50:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.55    0.00   18.35   12.04    0.00   68.06

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00     0.00 11077.00 11129.00 44312.00 46556.00     8.18    56.37    2.57    1.32    3.81   0.04  99.70
sdc               3.00    33.00 12382.00 12489.00 49540.00 52128.00     8.18   140.15    5.63    2.14    9.09   0.04 100.00
sdd             536.00  1214.00 11698.00 11082.00 48920.00 51108.00     8.78   140.02    6.15    2.37   10.14   0.04 100.00
sde              48.00   278.00 10262.00 10139.00 41240.00 45740.00     8.53   140.37    6.87    2.64   11.16   0.05 100.00
sdf               0.00     3.00 7381.00 7441.00 29524.00 33856.00     8.55   141.10    9.51    3.47   15.50   0.07 100.10
sdg               1.00     5.00 5502.00 5330.00 22012.00 25420.00     8.76   140.66   12.97    5.40   20.77   0.09 100.10
sdh               3.00    27.00 12479.00 12582.00 49928.00 54516.00     8.34   140.15    5.59    2.17    8.99   0.04 100.00
sdi               2.00    16.00 12284.00 12265.00 49144.00 53204.00     8.34   109.90    4.45    1.81    7.09   0.04  99.20
sdj               0.00    10.00 7251.00 7171.00 29004.00 32804.00     8.57   141.26    9.79    4.00   15.64   0.07 100.00
sdk               6.00    51.00 9193.00 9558.00 36792.00 42512.00     8.46   140.86    7.52    2.83   12.03   0.05 100.00
sdl               2.00    32.00 12477.00 12507.00 49916.00 54236.00     8.34   140.13    5.61    2.17    9.03   0.04 100.00
sdm               0.00    25.00 12358.00 12539.00 49432.00 54332.00     8.34   140.76    5.64    2.20    9.02   0.04 100.00
sdn               1.00     9.00 11481.00 11508.00 45928.00 50148.00     8.36   139.88    6.08    2.40    9.75   0.04 100.00
sdo               6.00    27.00 11440.00 11564.00 45784.00 48404.00     8.19   140.07    6.06    2.50    9.59   0.04 100.00
sdp               2.00     8.00 10970.00 11003.00 43888.00 46084.00     8.19   140.37    6.39    2.55   10.22   0.05 100.00
sdq               2.00    17.00 12626.00 12406.00 50512.00 51732.00     8.17   140.54    5.62    2.19    9.11   0.04 100.00
sdr              60.00   442.00 10086.00 9649.00 40584.00 42344.00     8.40   140.84    7.14    2.72   11.77   0.05 100.00
sds               0.00     5.00 10418.00 10474.00 41672.00 43956.00     8.20   140.14    6.71    2.71   10.70   0.05 100.00
sdt               0.00    29.00 12422.00 12103.00 49688.00 50572.00     8.18   139.75    5.70    2.19    9.29   0.04 100.00
sdu               1.00    24.00 12408.00 12291.00 49636.00 51304.00     8.17   139.86    5.67    2.16    9.21   0.04 100.00
sdv               2.00    18.00 12448.00 12321.00 49800.00 51396.00     8.17   140.40    5.67    2.17    9.20   0.04 100.10
sdw               0.00     2.00 6796.00 6845.00 27184.00 29428.00     8.30    15.17    1.11    1.09    1.14   0.07  98.90
sdx               1.00     9.00 6429.00 6462.00 25720.00 27924.00     8.32   141.43   10.98    4.48   17.45   0.08 100.00
sdy               4.00    22.00 12420.00 12311.00 49696.00 51372.00     8.17   140.01    5.64    2.18    9.14   0.04 100.10
sdz               4.00    23.00 12002.00 12037.00 48024.00 50288.00     8.18   140.50    5.85    2.28    9.41   0.04 100.00
sdaa              0.00     4.00 7169.00 7062.00 28676.00 30304.00     8.29   141.13    9.92    3.73   16.20   0.07 100.10
sdab              1.00    12.00 7369.00 7761.00 29476.00 33132.00     8.28   140.74    9.28    3.40   14.88   0.07 100.10
sdac              0.00    17.00 12601.00 12785.00 50404.00 53252.00     8.17   140.31    5.52    2.10    8.89   0.04 100.00
sdad              2.00    28.00 12637.00 12415.00 50556.00 51812.00     8.17   139.23    5.56    2.15    9.03   0.04 100.10
sdae              2.00    14.00 7757.00 7648.00 31036.00 32688.00     8.27   140.85    9.15    3.39   14.98   0.06 100.00
sdaf              2.00    27.00 12316.00 12433.00 49272.00 51876.00     8.17   140.17    5.67    2.18    9.12   0.04 100.00
sdag              1.00     8.00 6451.00 6519.00 25808.00 28148.00     8.32   141.64   10.91    4.12   17.62   0.08 100.10

02/07/2019 07:50:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.52    0.00   18.33   11.88    0.00   68.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     0.00 10123.00 10244.00 40492.00 45056.00     8.40    20.85    1.02    0.98    1.07   0.05  99.50
sdc               3.00    31.00 12496.00 12524.00 49996.00 54300.00     8.34   140.02    5.60    2.09    9.11   0.04 100.00
sdd             139.00   128.00 11463.00 11172.00 46428.00 49436.00     8.47   140.31    6.20    2.40   10.09   0.04 100.00
sde             100.00   558.00 10238.00 9892.00 41352.00 43816.00     8.46   140.56    6.98    2.65   11.47   0.05 100.10
sdf               0.00     3.00 7581.00 7458.00 30324.00 31884.00     8.27   141.10    9.39    3.47   15.40   0.07 100.00
sdg               2.00     2.00 5578.00 5640.00 22320.00 24608.00     8.37   138.66   12.36    5.07   19.58   0.09 100.00
sdh               7.00    22.00 12080.00 12088.00 48348.00 50476.00     8.18   140.52    5.80    2.19    9.40   0.04 100.00
sdi               3.00    15.00 13794.00 14103.00 55188.00 58508.00     8.15   138.84    4.97    1.92    7.96   0.04 100.00
sdj               0.00    11.00 7191.00 7156.00 28764.00 30704.00     8.29   141.88    9.88    4.00   15.79   0.07 100.00
sdk              13.00   102.00 9680.00 9378.00 38776.00 39956.00     8.26   140.69    7.37    2.85   12.03   0.05 100.10
sdl               5.00    24.00 12379.00 12236.00 49536.00 51080.00     8.18   140.71    5.70    2.21    9.23   0.04 100.20
sdm               3.00    22.00 12481.00 12191.00 49936.00 50896.00     8.17   141.31    5.72    2.24    9.28   0.04 100.00
sdn               0.00    10.00 11608.00 11824.00 46432.00 49376.00     8.18   139.76    5.97    2.33    9.54   0.04 100.00
sdo               2.00    61.00 11740.00 11685.00 46968.00 49020.00     8.20   139.47    5.94    2.43    9.47   0.04  99.90
sdp               1.00     9.00 11391.00 11508.00 45568.00 48108.00     8.18   140.11    6.10    2.40    9.77   0.04 100.00
sdq               1.00    17.00 12619.00 12719.00 50480.00 52984.00     8.17   140.54    5.55    2.17    8.91   0.04 100.00
sdr             223.00   830.00 10192.00 9480.00 41656.00 43316.00     8.64   141.12    7.16    2.73   11.92   0.05 100.10
sds               1.00     5.00 9388.00 9528.00 37556.00 40172.00     8.22   141.42    7.48    2.96   11.94   0.05 100.00
sdt               1.00    28.00 12051.00 12002.00 48208.00 50156.00     8.18   139.88    5.82    2.20    9.45   0.04 100.00
sdu               3.00    18.00 12362.00 12243.00 49460.00 51084.00     8.17   139.96    5.68    2.15    9.24   0.04 100.00
sdv               3.00    26.00 12938.00 12853.00 51764.00 53556.00     8.17   140.54    5.46    2.11    8.83   0.04 100.00
sdw               0.00     0.00 6856.00 6825.00 27424.00 29340.00     8.30    22.00    1.61    1.29    1.94   0.07  98.80
sdx               1.00    11.00 6500.00 6386.00 26004.00 27628.00     8.32   142.95   11.06    4.46   17.78   0.08 100.10
sdy               0.00    19.00 12503.00 12545.00 50012.00 54336.00     8.33   139.82    5.59    2.14    9.03   0.04 100.00
sdz               1.00    26.00 12505.00 12459.00 50024.00 54020.00     8.34   140.49    5.61    2.15    9.09   0.04 100.10
sdaa              0.00    12.00 6893.00 7005.00 27572.00 32148.00     8.59   140.86   10.12    3.72   16.42   0.07 100.00
sdab              1.00    13.00 7709.00 7677.00 30844.00 34840.00     8.54   141.16    9.19    3.42   14.98   0.06 100.00
sdac              2.00    17.00 12739.00 12750.00 50964.00 55148.00     8.33   140.35    5.52    2.11    8.93   0.04 100.00
sdad              0.00    30.00 12460.00 12210.00 49840.00 53040.00     8.34   139.41    5.64    2.20    9.16   0.04 100.10
sdae              1.00    13.00 7621.00 7543.00 30488.00 34304.00     8.55   141.24    9.31    3.52   15.17   0.07 100.00
sdaf              0.00    26.00 12527.00 12709.00 50108.00 55020.00     8.33   140.49    5.56    2.12    8.96   0.04 100.10
sdag              1.00    12.00 6566.00 6394.00 26268.00 29704.00     8.64   142.04   10.98    4.21   17.93   0.08 100.00

02/07/2019 07:50:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.58    0.00   18.32   11.93    0.00   68.17

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    5.00     0.00    36.00    14.40     0.00    0.20    0.00    0.20   0.20   0.10
sdb               0.00     5.00 11144.00 11422.00 44576.00 47748.00     8.18    73.06    3.24    1.53    4.91   0.04  99.50
sdc               1.00    20.00 12760.00 12541.00 51044.00 52284.00     8.17   140.13    5.53    2.12    9.00   0.04 100.10
sdd               3.00     7.00 12992.00 13117.00 51980.00 54536.00     8.16   139.41    5.34    2.03    8.61   0.04 100.10
sde             607.00  1177.00 10466.00 9639.00 44268.00 45248.00     8.90   139.82    6.97    2.67   11.63   0.05  99.90
sdf               0.00     8.00 7580.00 7359.00 30320.00 31508.00     8.28   141.19    9.46    3.55   15.55   0.07 100.00
sdg               0.00     5.00 5494.00 5520.00 21976.00 24140.00     8.37   140.79   12.78    5.23   20.29   0.09 100.10
sdh               6.00    40.00 12538.00 12474.00 50176.00 52100.00     8.18   140.30    5.61    2.12    9.12   0.04 100.10
sdi               0.00     7.00 9962.00 9822.00 39848.00 41360.00     8.21    65.73    3.32    1.57    5.10   0.05  98.50
sdj               2.00    16.00 7250.00 7131.00 29008.00 30628.00     8.29   141.46    9.84    4.01   15.78   0.07 100.00
sdk              20.00   165.00 9638.00 9396.00 38632.00 40288.00     8.29   141.07    7.41    2.88   12.07   0.05 100.00
sdl               1.00    25.00 11916.00 11977.00 47668.00 50048.00     8.18   140.88    5.90    2.28    9.49   0.04 100.00
sdm               6.00    33.00 12349.00 12177.00 49420.00 50880.00     8.18   140.63    5.73    2.18    9.34   0.04 100.00
sdn               0.00    12.00 11539.00 11531.00 46156.00 50252.00     8.36   139.86    6.05    2.37    9.74   0.04 100.10
sdo              12.00    68.00 11533.00 11378.00 46180.00 49864.00     8.38   140.68    6.14    2.46    9.87   0.04 100.00
sdp               1.00    12.00 11218.00 11145.00 44876.00 48708.00     8.37   140.74    6.30    2.53   10.10   0.04 100.00
sdq               1.00    19.00 11894.00 12014.00 47580.00 52208.00     8.35   140.46    5.87    2.28    9.43   0.04 100.00
sdr             435.00   572.00 9715.00 9580.00 40604.00 44728.00     8.84   140.78    7.30    2.76   11.90   0.05 100.00
sds               2.00     8.00 10681.00 10757.00 42732.00 47140.00     8.38   141.11    6.57    2.67   10.45   0.05 100.10
sdt               1.00    24.00 12162.00 12126.00 48652.00 52684.00     8.34   140.55    5.78    2.19    9.37   0.04 100.10
sdu               2.00    34.00 12114.00 12056.00 48464.00 52440.00     8.35   139.98    5.79    2.23    9.37   0.04 100.00
sdv               1.00    33.00 12281.00 12457.00 49128.00 54040.00     8.34   140.07    5.66    2.13    9.14   0.04 100.00
sdw               1.00     0.00 7120.00 7281.00 28484.00 33204.00     8.57    22.00    1.53    1.32    1.73   0.07  98.80
sdx               1.00     8.00 6400.00 6411.00 25604.00 29756.00     8.64   142.82   11.18    4.53   17.82   0.08 100.00
sdy               4.00    34.00 12131.00 12279.00 48540.00 51292.00     8.18   139.87    5.72    2.21    9.20   0.04 100.00
sdz               2.00    33.00 12788.00 12380.00 51160.00 51692.00     8.17   140.23    5.58    2.17    9.09   0.04 100.00
sdaa              3.00    11.00 7069.00 6908.00 28288.00 29716.00     8.30   140.89   10.09    3.80   16.53   0.07 100.00
sdab              3.00    14.00 7592.00 7644.00 30380.00 32672.00     8.28   140.85    9.19    3.43   14.92   0.07 100.00
sdac              0.00    22.00 12739.00 12624.00 50956.00 52624.00     8.17   140.43    5.53    2.13    8.96   0.04 100.00
sdad              1.00    31.00 12131.00 12117.00 48528.00 50632.00     8.18   139.05    5.73    2.21    9.25   0.04 100.10
sdae              5.00    18.00 7711.00 7484.00 30864.00 32044.00     8.28   140.78    9.28    3.49   15.25   0.07 100.00
sdaf              3.00    27.00 12870.00 12739.00 51492.00 53108.00     8.17   140.07    5.48    2.08    8.92   0.04 100.00
sdag              2.00     8.00 6474.00 6547.00 25904.00 28260.00     8.32   141.66   10.88    4.08   17.61   0.08 100.00

02/07/2019 07:50:38 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.48    0.00   18.72   12.00    0.00   67.80

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00     3.00 10553.00 10510.00 42216.00 44092.00     8.20    72.21    3.43    1.57    5.29   0.05  98.40
sdc               7.00    31.00 12324.00 12322.00 49324.00 51452.00     8.18   140.05    5.65    2.11    9.19   0.04 100.00
sdd               0.00     6.00 13194.00 13205.00 52776.00 56924.00     8.31   139.30    5.27    2.04    8.49   0.04 100.00
sde              33.00    42.00 10047.00 10158.00 40344.00 44976.00     8.45   140.84    6.95    2.67   11.19   0.05 100.20
sdf               1.00     2.00 7338.00 7491.00 29356.00 34052.00     8.55   140.44    9.45    3.46   15.31   0.07 100.00
sdg               0.00     4.00 5421.00 5524.00 21684.00 26192.00     8.75   141.16   12.89    5.17   20.47   0.09 100.00
sdh               4.00    27.00 12889.00 13076.00 51572.00 56492.00     8.32   140.17    5.39    2.07    8.66   0.04 100.00
sdi               1.00     7.00 9011.00 9192.00 36048.00 40876.00     8.45    51.00    2.84    1.51    4.15   0.05  98.30
sdj               1.00    13.00 7189.00 7115.00 28760.00 32596.00     8.58   141.11    9.88    4.05   15.77   0.07 100.00
sdk              44.00   279.00 9461.00 9160.00 38020.00 41836.00     8.58   140.33    7.53    2.90   12.32   0.05 100.00
sdl               7.00    30.00 12143.00 12262.00 48600.00 53248.00     8.35   140.28    5.75    2.22    9.25   0.04 100.10
sdm               5.00    28.00 12942.00 12802.00 51788.00 55400.00     8.33   140.29    5.46    2.14    8.82   0.04 100.00
sdn               1.00    10.00 11601.00 11920.00 46408.00 49760.00     8.18   139.71    5.94    2.33    9.45   0.04 100.00
sdo              20.00   109.00 11798.00 11739.00 47272.00 49428.00     8.22   140.60    5.97    2.45    9.51   0.04 100.00
sdp               1.00    14.00 11324.00 11504.00 45300.00 48112.00     8.18   140.53    6.15    2.43    9.80   0.04 100.10
sdq               0.00    19.00 11933.00 11936.00 47732.00 49864.00     8.18   140.98    5.90    2.28    9.51   0.04 100.00
sdr               0.00     3.00 10116.00 9977.00 40464.00 41964.00     8.20   140.99    7.03    2.67   11.44   0.05 100.00
sds               0.00     2.00 9321.00 9270.00 37284.00 39128.00     8.22   141.23    7.59    3.06   12.14   0.05 100.00
sdt               3.00    39.00 12793.00 12778.00 51184.00 53304.00     8.17   140.23    5.46    2.08    8.85   0.04 100.20
sdu               0.00    35.00 12688.00 12639.00 50752.00 52736.00     8.17   140.06    5.53    2.10    8.96   0.04 100.00
sdv               3.00    31.00 12422.00 12588.00 49700.00 52516.00     8.17   140.40    5.62    2.15    9.03   0.04 100.00
sdw               0.00     0.00 7031.00 6844.00 28124.00 29416.00     8.29    16.16    1.17    1.07    1.26   0.07  98.00
sdx               0.00     4.00 6286.00 6361.00 25144.00 27500.00     8.33   141.38   11.15    4.45   17.78   0.08 100.00
sdy               2.00    38.00 12082.00 11886.00 48336.00 49736.00     8.18   139.84    5.85    2.29    9.46   0.04 100.00
sdz               1.00    34.00 12431.00 12623.00 49728.00 52668.00     8.17   140.17    5.60    2.14    9.00   0.04 100.00
sdaa              1.00    18.00 7046.00 7087.00 28188.00 30456.00     8.30   140.70    9.95    3.67   16.20   0.07 100.00
sdab              0.00    19.00 7520.00 7470.00 30080.00 31988.00     8.28   141.45    9.49    3.58   15.44   0.07 100.00
sdac              1.00    22.00 12655.00 12486.00 50624.00 52072.00     8.17   140.13    5.58    2.13    9.07   0.04 100.00
sdad              4.00    35.00 12552.00 12490.00 50224.00 52140.00     8.18   138.96    5.55    2.17    8.95   0.04 100.00
sdae              2.00    20.00 7567.00 7696.00 30276.00 32908.00     8.28   140.90    9.22    3.47   14.88   0.07 100.00
sdaf              5.00    17.00 12565.00 12472.00 50280.00 51996.00     8.17   140.25    5.58    2.14    9.05   0.04 100.10
sdag              2.00     9.00 6598.00 6593.00 26400.00 28444.00     8.32   141.97   10.75    4.12   17.38   0.08 100.00

02/07/2019 07:50:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.54    0.00   18.52   11.89    0.00   68.05

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00     7.00 12234.00 11720.00 48952.00 50988.00     8.34   108.19    4.48    2.03    7.03   0.04  99.90
sdc               2.00    30.00 12556.00 12434.00 50232.00 53932.00     8.34   140.41    5.64    2.15    9.16   0.04 100.20
sdd               0.00     9.00 12643.00 12584.00 50572.00 52412.00     8.16   139.58    5.52    2.15    8.91   0.04 100.10
sde               1.00     8.00 10065.00 10094.00 40264.00 42448.00     8.21   140.65    6.96    2.69   11.23   0.05 100.10
sdf               1.00     8.00 7435.00 7605.00 29744.00 32492.00     8.28   140.52    9.37    3.52   15.08   0.07 100.00
sdg               2.00     5.00 5628.00 5707.00 22520.00 24888.00     8.36   140.95   12.43    5.11   19.65   0.09 100.00
sdh               3.00    42.00 12576.00 12472.00 50316.00 52092.00     8.18   140.34    5.61    2.13    9.12   0.04 100.00
sdi               3.00    10.00 9667.00 9533.00 38680.00 40212.00     8.22    79.07    4.07    1.99    6.18   0.05  98.80
sdj               1.00    15.00 7348.00 7207.00 29396.00 30928.00     8.29   141.70    9.71    3.94   15.59   0.07 100.00
sdk             105.00   571.00 9561.00 9030.00 38664.00 40396.00     8.51   140.87    7.58    2.95   12.49   0.05 100.00
sdl               6.00    48.00 12870.00 12975.00 51504.00 54128.00     8.17   140.02    5.41    2.09    8.71   0.04 100.00
sdm               6.00    38.00 12270.00 12237.00 49104.00 51140.00     8.18   140.96    5.75    2.20    9.31   0.04 100.00
sdn               3.00    10.00 11574.00 11509.00 46308.00 48116.00     8.18   139.46    6.04    2.36    9.75   0.04 100.00
sdo              44.00   297.00 11826.00 11480.00 47480.00 49128.00     8.29   140.15    6.00    2.51    9.60   0.04 100.10
sdp               1.00    11.00 11185.00 11149.00 44744.00 46680.00     8.19   140.52    6.29    2.51   10.09   0.04 100.00
sdq               4.00    28.00 11890.00 11925.00 47576.00 49852.00     8.18   140.70    5.91    2.31    9.50   0.04 100.00
sdr               0.00     3.00 9988.00 10062.00 39952.00 42300.00     8.20   140.72    7.02    2.67   11.33   0.05 100.00
sds               3.00    10.00 9998.00 9884.00 40004.00 41616.00     8.21   141.00    7.10    2.84   11.40   0.05 100.00
sdt               2.00    35.00 11595.00 11509.00 46388.00 48212.00     8.19   140.05    6.07    2.32    9.85   0.04 100.00
sdu               5.00    30.00 12372.00 12364.00 49508.00 51616.00     8.18   139.97    5.64    2.13    9.15   0.04 100.00
sdv               5.00    37.00 12477.00 12511.00 49928.00 52232.00     8.18   140.31    5.61    2.15    9.07   0.04 100.00
sdw               0.00     0.00 6939.00 6908.00 27756.00 29672.00     8.29    14.88    1.08    1.05    1.11   0.07  99.00
sdx               1.00     9.00 6363.00 6278.00 25456.00 27188.00     8.33   142.38   11.27    4.56   18.07   0.08 100.10
sdy               1.00    38.00 13453.00 13543.00 53812.00 56364.00     8.16   139.29    5.16    2.01    8.28   0.04 100.10
sdz               0.00    37.00 12566.00 12530.00 50264.00 52308.00     8.17   139.75    5.57    2.15    9.00   0.04 100.00
sdaa              0.00    19.00 6819.00 6843.00 27276.00 29492.00     8.31   140.32   10.22    3.98   16.44   0.07 100.00
sdab              1.00    24.00 7648.00 7785.00 30596.00 35320.00     8.54   141.49    9.17    3.43   14.81   0.06 100.00
sdac              2.00    38.00 12771.00 12447.00 51092.00 54016.00     8.34   140.50    5.57    2.14    9.08   0.04 100.00
sdad              1.00    39.00 12584.00 12640.00 50340.00 54796.00     8.34   138.81    5.51    2.14    8.86   0.04 100.00
sdae              3.00    33.00 7845.00 7799.00 31392.00 35408.00     8.54   140.70    9.00    3.41   14.63   0.06 100.00
sdaf              5.00    31.00 12985.00 12994.00 51960.00 56176.00     8.32   140.17    5.39    2.04    8.74   0.04 100.10
sdag              0.00    17.00 6818.00 6639.00 27272.00 30708.00     8.62   141.84   10.54    4.08   17.17   0.07 100.00

02/07/2019 07:50:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.52    0.00   18.55   12.64    0.00   67.28

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    21.00 11846.00 11631.00 47384.00 48648.00     8.18   123.51    5.28    2.15    8.47   0.04  99.30
sdc               3.00    57.00 12356.00 12145.00 49436.00 50852.00     8.19   139.99    5.71    2.21    9.27   0.04 100.10
sdd               0.00    16.00 12247.00 12078.00 48988.00 50416.00     8.17   139.62    5.75    2.21    9.34   0.04 100.00
sde               0.00     4.00 10107.00 10058.00 40428.00 42288.00     8.20   140.53    6.97    2.68   11.27   0.05 100.10
sdf               0.00     4.00 7112.00 7142.00 28448.00 30624.00     8.29   141.76    9.91    3.69   16.11   0.07 100.00
sdg               1.00    14.00 7460.00 7402.00 29844.00 31704.00     8.28   140.52    9.49    3.64   15.38   0.07 100.00
sdh               3.00    42.00 12585.00 12666.00 50352.00 52876.00     8.18   140.21    5.55    2.14    8.95   0.04 100.00
sdi               3.00    36.00 11570.00 11647.00 46292.00 48772.00     8.19   139.11    6.00    2.48    9.49   0.04 100.00
sdj               0.00    18.00 7289.00 7259.00 29156.00 31144.00     8.29   141.17    9.71    3.98   15.47   0.07 100.00
sdk             570.00  1014.00 9671.00 9035.00 40964.00 42292.00     8.90   140.72    7.52    2.92   12.44   0.05 100.00
