Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:47:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00    2.01    3.80    0.00   93.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdm               0.00     8.00    0.00  313.00     0.00 82188.00   525.16   118.25  400.38    0.00  400.38   3.19 100.00
sdn               0.00   104.00    0.00  721.00     0.00 209420.00   580.92   132.67  192.59    0.00  192.59   1.39 100.00
sdo               0.00    24.00    0.00  295.00     0.00 81164.00   550.26   123.14  470.73    0.00  470.73   3.39 100.00
sdp               0.00    35.00    0.00  152.00     0.00 59648.00   784.84   118.58  892.48    0.00  892.48   6.58 100.00
sdq               0.00    34.00    0.00  135.00     0.00 40448.00   599.23   143.12  977.96    0.00  977.96   7.41 100.00
sdr               0.00    15.00    0.00  169.00     0.00 57856.00   684.69    93.94  897.59    0.00  897.59   5.92 100.00
sds               0.00    60.00    0.00  154.00     0.00 49420.00   641.82   129.65  963.66    0.00  963.66   6.49 100.00
sdt               0.00    13.00    0.00  238.00     0.00 64012.00   537.92   119.31  689.35    0.00  689.35   4.20 100.00
sdu               0.00    89.00    0.00  146.00     0.00 51968.00   711.89   130.03  939.29    0.00  939.29   6.85 100.00
sdv               0.00    10.00    0.00  266.00     0.00 70912.00   533.17   138.95  580.83    0.00  580.83   3.76 100.00
sdw               0.00    70.00    0.00  341.00     0.00 106760.00   626.16   133.95  411.19    0.00  411.19   2.93 100.00
sdx               0.00     9.00    0.00  221.00     0.00 72968.00   660.34   130.43  687.62    0.00  687.62   4.52 100.00
sdy               0.00   101.00    0.00  729.00     0.00 210444.00   577.35   134.26  183.01    0.00  183.01   1.37 100.00
sdz               0.00    21.00    0.00  262.00     0.00 71944.00   549.19   136.15  530.60    0.00  530.60   3.82 100.00
sdaa              0.00    42.00    0.00  165.00     0.00 62464.00   757.14   130.09 1056.02    0.00 1056.02   6.06 100.00
sdab              0.00    48.00    0.00  150.00     0.00 60416.00   805.55   104.98  852.03    0.00  852.03   6.67 100.00
sdac              0.00     9.00    0.00  256.00     0.00 67328.00   526.00   142.76  568.23    0.00  568.23   3.91 100.00
sdad              0.00    38.00    0.00  157.00     0.00 57600.00   733.76   130.64  845.76    0.00  845.76   6.37 100.00
sdae              0.00    11.00    0.00  251.00     0.00 67080.00   534.50   128.28  567.90    0.00  567.90   3.98 100.00
sdaf              0.00    91.00    0.00  749.00     0.00 214284.00   572.19   137.66  180.77    0.00  180.77   1.34 100.00
sdag              0.00    79.00    0.00  366.00     0.00 107788.00   589.01   136.25  358.73    0.00  358.73   2.73 100.00

02/07/2019 07:48:17 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    1.17   26.67    0.00   71.44

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    20.00    0.00  272.00     0.00 73220.00   538.38   143.60  467.37    0.00  467.37   3.68 100.00
sdc               0.00    98.00    0.00  339.00     0.00 108032.00   637.36   142.34  406.01    0.00  406.01   2.95 100.00
sdd               0.00    23.00    0.00  257.00     0.00 71428.00   555.86   142.96  554.16    0.00  554.16   3.89 100.00
sde               0.00     6.00    0.00  255.00     0.00 67852.00   532.17   107.43  444.42    0.00  444.42   3.92 100.00
sdf               0.00    25.00    0.00  290.00     0.00 78848.00   543.78   142.82  381.64    0.00  381.64   3.45 100.00
sdg               0.00    12.00    0.00  265.00     0.00 70400.00   531.32   143.38  409.89    0.00  409.89   3.77 100.00
sdh               0.00    56.00    0.00  157.00     0.00 49928.00   636.03   116.50  781.89    0.00  781.89   6.37 100.00
sdi               0.00   134.00    0.00  711.00     0.00 212992.00   599.13   142.61  192.67    0.00  192.67   1.41 100.00
sdj               0.00   127.00    0.00  711.00     0.00 213760.00   601.29   142.37  195.31    0.00  195.31   1.41 100.00
sdk               0.00    64.00    0.00  322.00     0.00 102404.00   636.05   143.06  412.01    0.00  412.01   3.11 100.00
sdl               0.00    29.00    0.00  255.00     0.00 71692.00   562.29   140.04  578.68    0.00  578.68   3.92 100.00
sdm               0.00    21.00    0.00  310.00     0.00 82176.00   530.17   143.15  390.58    0.00  390.58   3.23 100.00
sdn               0.00   103.00    0.00  731.00     0.00 213760.00   584.84   142.65  193.08    0.00  193.08   1.37 100.00
sdo               0.00    31.00    0.00  285.00     0.00 81664.00   573.08   142.90  439.44    0.00  439.44   3.51 100.00
sdp               0.00    42.00    0.00  180.00     0.00 60172.00   668.58   140.15  747.24    0.00  747.24   5.56 100.00
sdq               0.00    11.00    0.00  126.00     0.00 43520.00   690.79   112.63 1190.43    0.00 1190.43   7.94 100.00
sdr               0.00   110.00    0.00  163.00     0.00 52752.00   647.26   124.30  432.96    0.00  432.96   6.13 100.00
sds               0.00    36.00    0.00  142.00     0.00 49920.00   703.10   143.27  894.96    0.00  894.96   7.04 100.00
sdt               0.00     9.00    0.00  242.00     0.00 64516.00   533.19   143.53  473.94    0.00  473.94   4.13 100.00
sdu               0.00    26.00    0.00  130.00     0.00 54528.00   838.89   101.48  971.97    0.00  971.97   7.69 100.00
sdv               0.00    11.00    0.00  276.00     0.00 71948.00   521.36   135.16  479.55    0.00  479.55   3.62 100.00
sdw               0.00   110.00    0.00  325.00     0.00 105988.00   652.23   142.58  392.46    0.00  392.46   3.08 100.00
sdx               0.00    11.00    0.00  269.00     0.00 71684.00   532.97   143.31  481.94    0.00  481.94   3.72 100.00
sdy               0.00   115.00    0.00  716.00     0.00 212224.00   592.80   142.34  199.23    0.00  199.23   1.40 100.00
sdz               0.00    21.00    0.00  261.00     0.00 71428.00   547.34   143.09  594.07    0.00  594.07   3.83 100.00
sdaa              0.00   105.00    0.00  171.00     0.00 58640.00   685.85   109.12  636.13    0.00  636.13   5.85 100.00
sdab              0.00    17.00    0.00  192.00     0.00 61456.00   640.17   137.24  663.79    0.00  663.79   5.21 100.00
sdac              0.00    10.00    0.00  264.00     0.00 68876.00   521.79   114.23  456.69    0.00  456.69   3.79 100.00
sdad              0.00    80.00    0.00  176.00     0.00 54796.00   622.68    93.40  627.19    0.00  627.19   5.68 100.00
sdae              0.00    17.00    0.00  247.00     0.00 66820.00   541.05   143.13  500.55    0.00  500.55   4.05 100.00
sdaf              0.00   130.00    0.00  712.00     0.00 213504.00   599.73   142.60  199.71    0.00  199.71   1.40 100.00
sdag              0.00    89.00    0.00  338.00     0.00 111104.00   657.42   142.21  441.63    0.00  441.63   2.96 100.00

02/07/2019 07:48:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    1.14   21.04    0.00   77.10

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    17.00    0.00  264.00     0.00 73216.00   554.67   143.35  535.14    0.00  535.14   3.79 100.00
sdc               0.00   107.00    0.00  311.00     0.00 107008.00   688.15   137.32  420.98    0.00  420.98   3.22 100.00
sdd               0.00    14.00    0.00  258.00     0.00 71936.00   557.64   143.64  546.14    0.00  546.14   3.88 100.00
sde               0.00    17.00    0.00  253.00     0.00 68352.00   540.33   142.85  544.30    0.00  544.30   3.95 100.00
sdf               0.00    28.00    0.00  283.00     0.00 79872.00   564.47   142.98  536.33    0.00  536.33   3.53 100.00
sdg               0.00    21.00    0.00  260.00     0.00 71680.00   551.38   143.33  547.64    0.00  547.64   3.85 100.00
sdh               0.00    58.00    0.00  152.00     0.00 51716.00   680.47   139.28  848.05    0.00  848.05   6.58 100.00
sdi               0.00   136.00    0.00  692.00     0.00 213504.00   617.06   142.61  210.13    0.00  210.13   1.45 100.00
sdj               0.00   140.00    0.00  702.00     0.00 212992.00   606.81   142.62  207.37    0.00  207.37   1.42 100.00
sdk               0.00    81.00    0.00  341.00     0.00 104192.00   611.10   142.85  429.00    0.00  429.00   2.93 100.00
sdl               0.00    18.00    0.00  261.00     0.00 71424.00   547.31   142.82  549.47    0.00  549.47   3.83 100.00
sdm               0.00    27.00    0.00  294.00     0.00 82176.00   559.02   143.36  536.43    0.00  536.43   3.40 100.00
sdn               0.00   169.00    0.00  674.00     0.00 209920.00   622.91   142.52  215.25    0.00  215.25   1.48 100.00
sdo               0.00    38.00    0.00  281.00     0.00 81408.00   579.42   143.36  507.50    0.00  507.50   3.56 100.00
sdp               0.00     6.00    0.00  227.00     0.00 61184.00   539.07   143.36  593.52    0.00  593.52   4.41 100.00
sdq               0.00    40.00    0.00  151.00     0.00 45584.00   603.76   118.30  670.54    0.00  670.54   6.62 100.00
sdr               0.00    51.00    0.00  133.00     0.00 56576.00   850.77   132.59  884.68    0.00  884.68   7.52 100.00
sds               0.00    62.00    0.00  153.00     0.00 49156.00   642.56   141.48  869.99    0.00  869.99   6.54 100.10
sdt               0.00    13.00    0.00  239.00     0.00 62464.00   522.71   143.87  619.32    0.00  619.32   4.18 100.00
sdu               0.00    78.00    0.00  148.00     0.00 51980.00   702.43   110.94  614.23    0.00  614.23   6.76 100.00
sdv               0.00    15.00    0.00  267.00     0.00 71424.00   535.01   143.00  513.72    0.00  513.72   3.75 100.00
sdw               0.00   110.00    0.00  317.00     0.00 107776.00   679.97   141.91  486.94    0.00  486.94   3.15 100.00
sdx               0.00    11.00    0.00  266.00     0.00 71680.00   538.95   143.21  513.07    0.00  513.07   3.76 100.00
sdy               0.00   154.00    0.00  674.00     0.00 211200.00   626.71   142.62  210.96    0.00  210.96   1.48 100.00
sdz               0.00    23.00    0.00  256.00     0.00 71936.00   562.00   143.16  538.32    0.00  538.32   3.91 100.00
sdaa              0.00    59.00    0.00  155.00     0.00 60416.00   779.56   130.17  756.72    0.00  756.72   6.45 100.00
sdab              0.00     9.00    0.00  223.00     0.00 59392.00   532.66   143.38  633.02    0.00  633.02   4.48 100.00
sdac              0.00    16.00    0.00  248.00     0.00 67328.00   542.97   143.44  472.44    0.00  472.44   4.03 100.00
sdad              0.00    85.00    0.00  140.00     0.00 56576.00   808.23   128.62  707.09    0.00  707.09   7.14 100.00
sdae              0.00    12.00    0.00  251.00     0.00 67584.00   538.52   143.18  582.39    0.00  582.39   3.98 100.00
sdaf              0.00   146.00    0.00  688.00     0.00 213248.00   619.91   142.27  207.96    0.00  207.96   1.45 100.00
sdag              0.00   124.00    0.00  316.00     0.00 108032.00   683.75   138.29  442.23    0.00  442.23   3.16 100.00

02/07/2019 07:48:19 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.70    0.00    1.16   20.32    0.00   77.82

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    20.00    0.00  269.00     0.00 73216.00   544.36   143.34  545.89    0.00  545.89   3.72 100.00
sdc               0.00   129.00    0.00  299.00     0.00 106240.00   710.64   134.94  468.73    0.00  468.73   3.34 100.00
sdd               0.00    25.00    0.00  261.00     0.00 71424.00   547.31   143.19  569.15    0.00  569.15   3.83 100.00
sde               0.00    18.00    0.00  246.00     0.00 67328.00   547.38   142.25  568.77    0.00  568.77   4.07 100.00
sdf               0.00    29.00    0.00  281.00     0.00 79616.00   566.66   142.79  493.69    0.00  493.69   3.56 100.00
sdg               0.00    16.00    0.00  262.00     0.00 71168.00   543.27   143.25  589.53    0.00  589.53   3.82 100.00
sdh               0.00    54.00    0.00  138.00     0.00 47104.00   682.67   135.28  965.74    0.00  965.74   7.25 100.00
sdi               0.00   203.00    0.00  655.00     0.00 213248.00   651.14   141.97  215.88    0.00  215.88   1.53 100.00
sdj               0.00   190.00    0.00  652.00     0.00 213504.00   654.92   142.05  216.03    0.00  216.03   1.53 100.00
sdk               0.00   114.00    0.00  304.00     0.00 107264.00   705.68   138.99  464.95    0.00  464.95   3.29 100.00
sdl               0.00    23.00    0.00  255.00     0.00 71424.00   560.19   143.61  542.12    0.00  542.12   3.92 100.00
sdm               0.00    30.00    0.00  290.00     0.00 84480.00   582.62   143.33  477.78    0.00  477.78   3.45 100.00
sdn               0.00   168.00    0.00  634.00     0.00 208640.00   658.17   142.52  224.15    0.00  224.15   1.58 100.00
sdo               0.00    32.00    0.00  286.00     0.00 80896.00   565.71   143.17  493.55    0.00  493.55   3.50 100.00
sdp               0.00     7.00    0.00  227.00     0.00 60416.00   532.30   142.65  683.45    0.00  683.45   4.41 100.00
sdq               0.00    45.00    0.00  147.00     0.00 44288.00   602.56   142.86  753.48    0.00  753.48   6.80 100.00
sdr               0.00     6.00    0.00  181.00     0.00 56064.00   619.49   143.50  876.88    0.00  876.88   5.53 100.10
sds               0.00    46.00    0.00  135.00     0.00 48384.00   716.80   137.76 1034.17    0.00 1034.17   7.41 100.00
sdt               0.00    12.00    0.00  232.00     0.00 64000.00   551.72   142.72  601.91    0.00  601.91   4.31 100.00
sdu               0.00     3.00    0.00  179.00     0.00 56320.00   629.27   142.96  748.74    0.00  748.74   5.59 100.00
sdv               0.00    27.00    0.00  257.00     0.00 72192.00   561.81   143.27  541.05    0.00  541.05   3.89 100.00
sdw               0.00   114.00    0.00  300.00     0.00 105472.00   703.15   138.67  463.72    0.00  463.72   3.33 100.00
sdx               0.00    13.00    0.00  274.00     0.00 71680.00   523.21   143.08  547.25    0.00  547.25   3.65 100.00
sdy               0.00   164.00    0.00  670.00     0.00 211456.00   631.21   142.47  205.97    0.00  205.97   1.49 100.00
sdz               0.00    27.00    0.00  254.00     0.00 71168.00   560.38   143.57  543.66    0.00  543.66   3.94 100.00
sdaa              0.00     4.00    0.00  197.00     0.00 63744.00   647.15   143.94  812.99    0.00  812.99   5.08 100.00
sdab              0.00     7.00    0.00  226.00     0.00 59648.00   527.86   143.14  663.61    0.00  663.61   4.42 100.00
sdac              0.00    16.00    0.00  249.00     0.00 67584.00   542.84   142.43  644.29    0.00  644.29   4.02 100.00
sdad              0.00    33.00    0.00  135.00     0.00 52736.00   781.27   130.78  978.22    0.00  978.22   7.41 100.00
sdae              0.00    11.00    0.00  249.00     0.00 66560.00   534.62   143.20  565.76    0.00  565.76   4.02 100.00
sdaf              0.00   164.00    0.00  682.00     0.00 214016.00   627.61   142.31  203.97    0.00  203.97   1.47 100.00
sdag              0.00   132.00    0.00  290.00     0.00 108544.00   748.58   133.60  457.34    0.00  457.34   3.45 100.00

02/07/2019 07:48:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    1.12   20.03    0.00   78.14

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
