Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:50:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    2.69    4.58    0.00   92.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdv               0.00    23.00    0.00 26530.00     0.00 108252.00     8.16   139.22    5.25    0.00    5.25   0.04 100.00
sdw               0.00    22.00    0.00 26553.00     0.00 108340.00     8.16   138.59    5.22    0.00    5.22   0.04 100.00
sdx               0.00    13.00    0.00 15503.00     0.00 64104.00     8.27   141.18    9.10    0.00    9.10   0.06 100.10
sdy               0.00    20.00    0.00 26166.00     0.00 106792.00     8.16   138.40    5.29    0.00    5.29   0.04 100.00
sdz               0.00    20.00    0.00 25095.00     0.00 102496.00     8.17   139.14    5.54    0.00    5.54   0.04 100.00
sdaa              0.00     9.00    0.00 15067.00     0.00 62344.00     8.28   141.12    9.38    0.00    9.38   0.07 100.00
sdab              0.00     9.00    0.00 11861.00     0.00 49520.00     8.35   142.60   11.99    0.00   11.99   0.08 100.10
sdac              0.00    20.00    0.00 24698.00     0.00 100912.00     8.17   140.10    5.66    0.00    5.66   0.04 100.10
sdad              0.00    13.00    0.00 24242.00     0.00 101100.00     8.34   138.84    5.72    0.00    5.72   0.04 100.00
sdae              0.00    11.00    0.00 18162.00     0.00 76772.00     8.45   140.47    7.73    0.00    7.73   0.06 100.00
sdaf              0.00    18.00    0.00 26351.00     0.00 109556.00     8.32   140.09    5.31    0.00    5.31   0.04 100.00
sdag              0.00     4.00    0.00 11324.00     0.00 49388.00     8.72   141.27   12.46    0.00   12.46   0.09 100.00

02/07/2019 07:50:51 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.86    0.00   18.86   10.60    0.00   68.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    10.00    0.00 24639.00     0.00 100644.00     8.17    57.09    2.30    0.00    2.30   0.04  99.90
sdc               0.00    28.00    0.00 27277.00     0.00 111260.00     8.16   138.97    5.08    0.00    5.08   0.04 100.10
sdd               0.00    42.00    0.00 24370.00     0.00 99688.00     8.18   139.13    5.71    0.00    5.71   0.04 100.00
sde               0.00    22.00    0.00 22441.00     0.00 91896.00     8.19   139.74    6.23    0.00    6.23   0.04 100.10
sdf               0.00    14.00    0.00 18078.00     0.00 74408.00     8.23   140.46    7.76    0.00    7.76   0.06 100.00
sdg               0.00     3.00    0.00 11961.00     0.00 49896.00     8.34   142.44   11.89    0.00   11.89   0.08 100.00
sdh               0.00    32.00    0.00 26762.00     0.00 109216.00     8.16   139.66    5.21    0.00    5.21   0.04 100.00
sdi               0.00    37.00    0.00 28092.00     0.00 114556.00     8.16   138.45    4.93    0.00    4.93   0.04 100.00
sdj               0.00    11.00    0.00 17002.00     0.00 70092.00     8.25   141.03    8.29    0.00    8.29   0.06  99.90
sdk               0.00    23.00    0.00 22211.00     0.00 90976.00     8.19   139.52    6.28    0.00    6.28   0.04  99.90
sdl               0.00    37.00    0.00 28331.00     0.00 115520.00     8.16   138.33    4.89    0.00    4.89   0.04  99.90
sdm               0.00    11.00    0.00 20920.00     0.00 85764.00     8.20    58.35    2.81    0.00    2.81   0.05  99.90
sdn               0.00    19.00    0.00 17637.00     0.00 74704.00     8.47   140.99    7.99    0.00    7.99   0.06  99.90
sdo               0.00    25.00    0.00 17894.00     0.00 75756.00     8.47   142.13    7.94    0.00    7.94   0.06 100.00
sdp               0.00    19.00    0.00 16137.00     0.00 68704.00     8.52   141.94    8.75    0.00    8.75   0.06 100.00
sdq               0.00    39.00    0.00 24275.00     0.00 101336.00     8.35   140.15    5.77    0.00    5.77   0.04 100.00
sdr               0.00    17.00    0.00 20076.00     0.00 84452.00     8.41   139.72    6.95    0.00    6.95   0.05 100.00
sds               0.00    18.00    0.00 16750.00     0.00 71152.00     8.50   141.32    8.43    0.00    8.43   0.06 100.00
sdt               0.00    23.00    0.00 27404.00     0.00 113788.00     8.30   139.06    5.07    0.00    5.07   0.04 100.00
sdu               0.00    40.00    0.00 26212.00     0.00 109084.00     8.32   139.45    5.32    0.00    5.32   0.04 100.00
sdv               0.00    30.00    0.00 26773.00     0.00 111292.00     8.31   139.72    5.21    0.00    5.21   0.04 100.00
sdw               0.00    22.00    0.00 24583.00     0.00 102504.00     8.34   139.46    5.67    0.00    5.67   0.04 100.00
sdx               0.00    10.00    0.00 15141.00     0.00 64684.00     8.54   140.86    9.29    0.00    9.29   0.07 100.00
sdy               0.00    30.00    0.00 28541.00     0.00 118364.00     8.29   138.24    4.84    0.00    4.84   0.04 100.00
sdz               0.00    26.00    0.00 25796.00     0.00 107368.00     8.32   139.71    5.41    0.00    5.41   0.04 100.00
sdaa              0.00    13.00    0.00 15837.00     0.00 67480.00     8.52   141.12    8.90    0.00    8.90   0.06 100.00
sdab              0.00     5.00    0.00 11858.00     0.00 51536.00     8.69   142.18   12.01    0.00   12.01   0.08  99.90
sdac              0.00    28.00    0.00 24631.00     0.00 102716.00     8.34   139.96    5.69    0.00    5.69   0.04  99.90
sdad              0.00    31.00    0.00 26030.00     0.00 106284.00     8.17   137.98    5.31    0.00    5.31   0.04  99.90
sdae              0.00    13.00    0.00 18840.00     0.00 77452.00     8.22   140.58    7.46    0.00    7.46   0.05  99.90
sdaf              0.00    37.00    0.00 26052.00     0.00 106396.00     8.17   139.60    5.37    0.00    5.37   0.04  99.90
sdag              0.00     6.00    0.00 11350.00     0.00 47468.00     8.36   141.64   12.50    0.00   12.50   0.09  99.90

02/07/2019 07:50:52 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.90    0.00   18.61   10.32    0.00   69.17

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    35.00    0.00 27063.00     0.00 112472.00     8.31   110.64    4.08    0.00    4.08   0.04 100.20
sdc               0.00    39.00    0.00 27261.00     0.00 113280.00     8.31   138.76    5.10    0.00    5.10   0.04 100.00
sdd               0.00    30.00    0.00 23175.00     0.00 96896.00     8.36   139.72    6.03    0.00    6.03   0.04 100.00
sde               0.00    22.00    0.00 21494.00     0.00 90140.00     8.39   139.97    6.51    0.00    6.51   0.05 100.00
sdf               0.00    17.00    0.00 17874.00     0.00 75644.00     8.46   140.62    7.87    0.00    7.87   0.06 100.00
sdg               0.00    11.00    0.00 12142.00     0.00 52692.00     8.68   141.52   11.69    0.00   11.69   0.08 100.00
sdh               0.00    19.00    0.00 24369.00     0.00 101632.00     8.34   118.67    4.89    0.00    4.89   0.04 100.00
sdi               0.00    41.00    0.00 28175.00     0.00 116944.00     8.30   138.62    4.91    0.00    4.91   0.04 100.10
sdj               0.00    15.00    0.00 16562.00     0.00 70388.00     8.50   141.31    8.53    0.00    8.53   0.06 100.00
sdk               0.00    22.00    0.00 21741.00     0.00 91132.00     8.38   140.35    6.45    0.00    6.45   0.05 100.10
sdl               0.00    37.00    0.00 27849.00     0.00 115624.00     8.30   138.06    4.95    0.00    4.95   0.04 100.10
sdm               0.00    35.00    0.00 25985.00     0.00 108156.00     8.32   138.46    5.31    0.00    5.31   0.04 100.20
sdn               0.00    12.00    0.00 17682.00     0.00 72816.00     8.24   141.76    8.00    0.00    8.00   0.06 100.20
sdo               0.00    15.00    0.00 17509.00     0.00 72132.00     8.24   140.68    8.03    0.00    8.03   0.06 100.10
sdp               0.00    14.00    0.00 16574.00     0.00 68392.00     8.25   142.10    8.60    0.00    8.60   0.06 100.00
sdq               0.00    33.00    0.00 24994.00     0.00 102148.00     8.17   140.09    5.60    0.00    5.60   0.04 100.00
sdr               0.00    19.00    0.00 19916.00     0.00 81784.00     8.21   140.73    7.06    0.00    7.06   0.05 100.10
sds               0.00    31.00    0.00 16986.00     0.00 70104.00     8.25   140.82    8.28    0.00    8.28   0.06 100.00
sdt               0.00    48.00    0.00 27344.00     0.00 111604.00     8.16   138.78    5.08    0.00    5.08   0.04 100.00
sdu               0.00    37.00    0.00 26463.00     0.00 108044.00     8.17   139.30    5.26    0.00    5.26   0.04 100.10
sdv               0.00    42.00    0.00 26838.00     0.00 109560.00     8.16   139.53    5.20    0.00    5.20   0.04 100.00
sdw               0.00    36.00    0.00 28221.00     0.00 115064.00     8.15   138.59    4.92    0.00    4.92   0.04 100.00
sdx               0.00     8.00    0.00 15177.00     0.00 62780.00     8.27   142.19    9.36    0.00    9.36   0.07 100.10
sdy               0.00    29.00    0.00 29600.00     0.00 120556.00     8.15   138.29    4.67    0.00    4.67   0.03 100.10
sdz               0.00    39.00    0.00 25553.00     0.00 104412.00     8.17   139.80    5.47    0.00    5.47   0.04 100.00
sdaa              0.00     9.00    0.00 15071.00     0.00 62360.00     8.28   141.31    9.38    0.00    9.38   0.07 100.00
sdab              0.00     4.00    0.00 12120.00     0.00 50536.00     8.34   142.22   11.73    0.00   11.73   0.08 100.00
sdac              0.00    31.00    0.00 25174.00     0.00 102860.00     8.17   139.84    5.55    0.00    5.55   0.04 100.10
sdad              0.00    11.00    0.00 19176.00     0.00 78788.00     8.22    59.40    3.10    0.00    3.10   0.05  99.90
sdae              0.00    21.00    0.00 18885.00     0.00 79700.00     8.44   141.57    7.47    0.00    7.47   0.05 100.10
sdaf              0.00    29.00    0.00 26119.00     0.00 108664.00     8.32   140.11    5.36    0.00    5.36   0.04 100.10
sdag              0.00    10.00    0.00 11376.00     0.00 49624.00     8.72   141.59   12.43    0.00   12.43   0.09 100.10

02/07/2019 07:50:53 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.89    0.00   18.81   10.61    0.00   68.69

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    46.00    0.00 26749.00     0.00 109216.00     8.17   138.98    5.20    0.00    5.20   0.04 100.00
sdc               0.00    39.00    0.00 27327.00     0.00 111504.00     8.16   139.12    5.08    0.00    5.08   0.04 100.10
sdd               0.00    39.00    0.00 23680.00     0.00 96916.00     8.19   139.76    5.90    0.00    5.90   0.04 100.00
sde               0.00    24.00    0.00 21532.00     0.00 88268.00     8.20   140.27    6.51    0.00    6.51   0.05 100.00
sdf               0.00    20.00    0.00 18555.00     0.00 76336.00     8.23   140.09    7.55    0.00    7.55   0.05 100.00
sdg               0.00     8.00    0.00 12475.00     0.00 51972.00     8.33   142.91   11.44    0.00   11.44   0.08 100.10
sdh               0.00    23.00    0.00 20147.00     0.00 82720.00     8.21   105.81    5.23    0.00    5.23   0.05 100.10
sdi               0.00    39.00    0.00 27882.00     0.00 113724.00     8.16   138.70    4.97    0.00    4.97   0.04 100.10
sdj               0.00    17.00    0.00 16745.00     0.00 69088.00     8.25   142.18    8.50    0.00    8.50   0.06 100.10
sdk               0.00    21.00    0.00 21456.00     0.00 87944.00     8.20   140.08    6.52    0.00    6.52   0.05 100.00
sdl               0.00    41.00    0.00 25428.00     0.00 103916.00     8.17   121.15    4.77    0.00    4.77   0.04  99.70
sdm               0.00    35.00    0.00 26410.00     0.00 107824.00     8.17   138.56    5.25    0.00    5.25   0.04 100.00
sdn               0.00    16.00    0.00 17867.00     0.00 73572.00     8.24   141.30    7.91    0.00    7.91   0.06 100.10
sdo               0.00    30.00    0.00 18407.00     0.00 77832.00     8.46   143.06    7.76    0.00    7.76   0.05 100.10
sdp               0.00    22.00    0.00 16403.00     0.00 69780.00     8.51   141.97    8.66    0.00    8.66   0.06 100.00
sdq               0.00    38.00    0.00 24496.00     0.00 102216.00     8.35   140.11    5.73    0.00    5.73   0.04 100.00
sdr               0.00    37.00    0.00 19795.00     0.00 83408.00     8.43   140.65    7.11    0.00    7.11   0.05 100.00
sds               0.00    22.00    0.00 16512.00     0.00 70220.00     8.51   141.50    8.56    0.00    8.56   0.06 100.00
sdt               0.00    39.00    0.00 26526.00     0.00 110344.00     8.32   138.72    5.23    0.00    5.23   0.04 100.00
sdu               0.00    43.00    0.00 25435.00     0.00 105992.00     8.33   137.19    5.39    0.00    5.39   0.04 100.10
sdv               0.00    43.00    0.00 26637.00     0.00 110800.00     8.32   139.56    5.24    0.00    5.24   0.04 100.00
sdw               0.00    46.00    0.00 27715.00     0.00 115116.00     8.31   138.76    5.01    0.00    5.01   0.04 100.10
sdx               0.00    14.00    0.00 14569.00     0.00 62412.00     8.57   141.22    9.69    0.00    9.69   0.07 100.10
sdy               0.00    36.00    0.00 29935.00     0.00 123964.00     8.28   132.22    4.43    0.00    4.43   0.03 100.10
sdz               0.00    27.00    0.00 25402.00     0.00 105796.00     8.33   139.79    5.50    0.00    5.50   0.04 100.10
sdaa              0.00    17.00    0.00 16388.00     0.00 69700.00     8.51   140.61    8.58    0.00    8.58   0.06 100.10
sdab              0.00    10.00    0.00 12272.00     0.00 53208.00     8.67   143.40   11.68    0.00   11.68   0.08 100.10
sdac              0.00    28.00    0.00 24607.00     0.00 102620.00     8.34   140.29    5.70    0.00    5.70   0.04 100.10
sdad              0.00    29.00    0.00 22277.00     0.00 93300.00     8.38    93.39    4.18    0.00    4.18   0.04  99.90
sdae              0.00    27.00    0.00 19384.00     0.00 79688.00     8.22   140.41    7.27    0.00    7.27   0.05 100.00
sdaf              0.00    35.00    0.00 25655.00     0.00 104808.00     8.17   139.80    5.44    0.00    5.44   0.04 100.10
sdag              0.00    12.00    0.00 13005.00     0.00 54108.00     8.32   141.41   10.90    0.00   10.90   0.08 100.00

02/07/2019 07:50:54 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.76    0.00   20.10    9.23    0.00   68.91

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    51.00    0.00 27796.00     0.00 115472.00     8.31   139.15    5.01    0.00    5.01   0.04 100.00
sdc               0.00    43.00    0.00 27340.00     0.00 113612.00     8.31   138.23    5.06    0.00    5.06   0.04 100.00
sdd               0.00    50.00    0.00 26742.00     0.00 111252.00     8.32   138.35    5.16    0.00    5.16   0.04 100.00
sde               0.00    23.00    0.00 19648.00     0.00 82764.00     8.42   140.42    7.15    0.00    7.15   0.05 100.00
sdf               0.00    24.00    0.00 17218.00     0.00 73052.00     8.49   140.43    8.14    0.00    8.14   0.06 100.00
sdg               0.00     8.00    0.00 12913.00     0.00 55764.00     8.64   142.32   11.04    0.00   11.04   0.08 100.00
sdh               0.00    36.00    0.00 19937.00     0.00 83972.00     8.42    97.25    4.87    0.00    4.87   0.05  99.80
sdi               0.00    18.00    0.00 24693.00     0.00 102924.00     8.34    73.78    2.99    0.00    2.99   0.04 100.00
sdj               0.00    17.00    0.00 15826.00     0.00 67448.00     8.52   137.65    8.70    0.00    8.70   0.06 100.00
sdk               0.00    18.00    0.00 13648.00     0.00 58748.00     8.61   141.65   10.37    0.00   10.37   0.07 100.00
sdl               0.00     0.00    0.00 10549.00     0.00 46276.00     8.77    10.68    1.01    0.00    1.01   0.09  94.30
sdm               0.00    56.00    0.00 26216.00     0.00 109160.00     8.33   138.53    5.26    0.00    5.26   0.04 100.00
sdn               0.00    28.00    0.00 18325.00     0.00 77492.00     8.46   140.34    7.67    0.00    7.67   0.05 100.00
