Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:44:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.20    0.00    1.96    2.62    0.00   95.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdw               0.00    22.00    0.00 6558.00     0.00 105280.00    32.11   142.76   21.79    0.00   21.79   0.15 100.00
sdx               0.00    18.00    0.00 4451.00     0.00 71504.00    32.13   141.90   31.94    0.00   31.94   0.22 100.00
sdy               0.00    93.00    0.00 12789.00     0.00 206096.00    32.23   140.50   10.91    0.00   10.91   0.08 100.00
sdz               0.00    14.00    0.00 4169.00     0.00 68944.00    33.07   142.87   34.20    0.00   34.20   0.24 100.00
sdaa              0.00    16.00    0.00 4397.00     0.00 72592.00    33.02   140.05   31.64    0.00   31.64   0.23 100.00
sdab              0.00    17.00    0.00 3258.00     0.00 54356.00    33.37   141.95   43.53    0.00   43.53   0.31 100.00
sdac              0.00    11.00    0.00 4118.00     0.00 68048.00    33.05   140.47   34.17    0.00   34.17   0.24 100.00
sdad              0.00     7.00    0.00 2860.00     0.00 47856.00    33.47   141.66   49.75    0.00   49.75   0.35 100.00
sdae              0.00    12.00    0.00 4504.00     0.00 74196.00    32.95   139.67   30.82    0.00   30.82   0.22 100.00
sdaf              0.00   111.00    0.00 12993.00     0.00 211600.00    32.57   140.98   10.82    0.00   10.82   0.08 100.00
sdag              0.00    28.00    0.00 6413.00     0.00 105012.00    32.75   141.01   22.05    0.00   22.05   0.16 100.00

02/07/2019 07:44:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.03    0.00    5.55   21.41    0.00   72.01

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     2.00    0.00 3026.00     0.00 48436.00    32.01   143.60   47.77    0.00   47.77   0.33 100.00
sdc               0.00    45.00    0.00 6742.00     0.00 108576.00    32.21   141.99   21.09    0.00   21.09   0.15 100.00
sdd               0.00    10.00    0.00 4390.00     0.00 70416.00    32.08   142.24   32.37    0.00   32.37   0.23 100.00
sde               0.00     8.00    0.00 4418.00     0.00 70848.00    32.07   142.08   32.16    0.00   32.16   0.23 100.00
sdf               0.00    19.00    0.00 4497.00     0.00 72256.00    32.14   142.73   31.58    0.00   31.58   0.22 100.00
sdg               0.00    12.00    0.00 4505.00     0.00 72272.00    32.09   142.73   31.66    0.00   31.66   0.22 100.00
sdh               0.00    10.00    0.00 3379.00     0.00 54240.00    32.10   143.06   42.16    0.00   42.16   0.30 100.00
sdi               0.00   143.00    0.00 13240.00     0.00 214128.00    32.35   141.03   10.63    0.00   10.63   0.08 100.00
sdj               0.00   137.00    0.00 13246.00     0.00 214112.00    32.33   140.69   10.61    0.00   10.61   0.08 100.00
sdk               0.00    44.00    0.00 6726.00     0.00 108336.00    32.21   140.32   20.92    0.00   20.92   0.15 100.00
sdl               0.00    19.00    0.00 4612.00     0.00 74096.00    32.13   143.43   31.12    0.00   31.12   0.22 100.00
sdm               0.00     9.00    0.00 4535.00     0.00 72688.00    32.06   142.68   31.33    0.00   31.33   0.22 100.00
sdn               0.00   117.00    0.00 13100.00     0.00 213488.00    32.59   140.95   10.68    0.00   10.68   0.08 100.10
sdo               0.00     7.00    0.00 3396.00     0.00 56496.00    33.27   141.24   41.47    0.00   41.47   0.29 100.00
sdp               0.00     6.00    0.00 3317.00     0.00 55172.00    33.27   142.31   42.83    0.00   42.83   0.30 100.00
sdq               0.00    12.00    0.00 3539.00     0.00 58848.00    33.26   144.11   40.69    0.00   40.69   0.28 100.00
sdr               0.00    12.00    0.00 3159.00     0.00 52752.00    33.40   142.20   44.89    0.00   44.89   0.32 100.10
sds               0.00     6.00    0.00 4299.00     0.00 70912.00    32.99   145.32   33.82    0.00   33.82   0.23 100.00
sdt               0.00    15.00    0.00 4295.00     0.00 70976.00    33.05   143.84   33.44    0.00   33.44   0.23 100.00
sdu               0.00    14.00    0.00 4340.00     0.00 71712.00    33.05   142.45   32.87    0.00   32.87   0.23 100.00
sdv               0.00    19.00    0.00 4344.00     0.00 71808.00    33.06   144.30   33.40    0.00   33.40   0.23 100.00
sdw               0.00    41.00    0.00 6446.00     0.00 105792.00    32.82   141.37   21.92    0.00   21.92   0.16 100.00
sdx               0.00    23.00    0.00 4309.00     0.00 71312.00    33.10   143.59   33.26    0.00   33.26   0.23 100.00
sdy               0.00   125.00    0.00 12450.00     0.00 203232.00    32.65   140.84   11.39    0.00   11.39   0.08 100.00
sdz               0.00    10.00    0.00 4302.00     0.00 69008.00    32.08   143.84   33.47    0.00   33.47   0.23 100.00
sdaa              0.00    15.00    0.00 4478.00     0.00 71888.00    32.11   141.53   31.87    0.00   31.87   0.22 100.00
sdab              0.00     8.00    0.00 3451.00     0.00 55344.00    32.07   142.78   41.38    0.00   41.38   0.29 100.00
sdac              0.00    12.00    0.00 4235.00     0.00 67952.00    32.09   143.11   33.67    0.00   33.67   0.24 100.00
sdad              0.00     9.00    0.00 2992.00     0.00 48004.00    32.09   142.61   47.65    0.00   47.65   0.33 100.00
sdae              0.00    16.00    0.00 4629.00     0.00 74336.00    32.12   141.61   30.80    0.00   30.80   0.22 100.00
sdaf              0.00   138.00    0.00 13243.00     0.00 214080.00    32.33   141.19   10.68    0.00   10.68   0.08 100.00
sdag              0.00    21.00    0.00 6603.00     0.00 105972.00    32.10   142.10   21.58    0.00   21.58   0.15 100.00

02/07/2019 07:44:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.02    0.00    5.52   20.48    0.00   72.98

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00    2.00     0.00    12.00    12.00     0.01    4.50    0.00    4.50   3.00   0.60
sdb               0.00     8.00    0.00 2935.00     0.00 49088.00    33.45   141.31   48.13    0.00   48.13   0.34 100.00
sdc               0.00    44.00    0.00 6640.00     0.00 108976.00    32.82   142.06   21.33    0.00   21.33   0.15 100.00
sdd               0.00    20.00    0.00 4258.00     0.00 70464.00    33.10   144.88   34.10    0.00   34.10   0.23 100.00
sde               0.00    24.00    0.00 4302.00     0.00 71232.00    33.12   143.65   32.97    0.00   32.97   0.23 100.00
sdf               0.00    14.00    0.00 4384.00     0.00 72384.00    33.02   144.18   33.00    0.00   33.00   0.23 100.00
sdg               0.00    20.00    0.00 4381.00     0.00 72416.00    33.06   142.42   32.47    0.00   32.47   0.23 100.00
sdh               0.00    10.00    0.00 3257.00     0.00 54288.00    33.34   140.60   43.39    0.00   43.39   0.31 100.00
sdi               0.00   150.00    0.00 13077.00     0.00 213648.00    32.68   140.79   10.78    0.00   10.78   0.08 100.00
sdj               0.00   173.00    0.00 12945.00     0.00 211904.00    32.74   141.30   10.90    0.00   10.90   0.08 100.00
sdk               0.00    25.00    0.00 6594.00     0.00 107920.00    32.73   141.60   21.38    0.00   21.38   0.15 100.00
sdl               0.00    22.00    0.00 4491.00     0.00 74224.00    33.05   141.51   31.62    0.00   31.62   0.22 100.00
sdm               0.00    18.00    0.00 4413.00     0.00 72928.00    33.05   138.94   31.56    0.00   31.56   0.23 100.00
sdn               0.00   194.00    0.00 13247.00     0.00 215088.00    32.47   140.84   10.70    0.00   10.70   0.08 100.00
sdo               0.00     9.00    0.00 3513.00     0.00 56352.00    32.08   141.40   40.33    0.00   40.33   0.28 100.10
sdp               0.00     5.00    0.00 3456.00     0.00 55376.00    32.05   143.88   41.55    0.00   41.55   0.29 100.10
sdq               0.00     9.00    0.00 3676.00     0.00 58960.00    32.08   143.46   38.88    0.00   38.88   0.27 100.10
sdr               0.00     6.00    0.00 3306.00     0.00 52992.00    32.06   141.98   43.08    0.00   43.08   0.30 100.00
sds               0.00    12.00    0.00 4391.00     0.00 70432.00    32.08   143.20   32.62    0.00   32.62   0.23 100.00
sdt               0.00    17.00    0.00 4424.00     0.00 71024.00    32.11   143.13   32.39    0.00   32.39   0.23 100.00
sdu               0.00    14.00    0.00 4461.00     0.00 71584.00    32.09   141.18   31.60    0.00   31.60   0.22 100.00
sdv               0.00    18.00    0.00 4482.00     0.00 72016.00    32.14   142.29   31.78    0.00   31.78   0.22 100.00
sdw               0.00    40.00    0.00 6572.00     0.00 105792.00    32.19   142.30   21.47    0.00   21.47   0.15 100.00
sdx               0.00    11.00    0.00 4454.00     0.00 71456.00    32.09   142.05   31.97    0.00   31.97   0.22 100.00
sdy               0.00   146.00    0.00 12350.00     0.00 199872.00    32.37   141.01   11.39    0.00   11.39   0.08 100.00
sdz               0.00    11.00    0.00 4335.00     0.00 69520.00    32.07   142.38   32.82    0.00   32.82   0.23 100.00
sdaa              0.00    18.00    0.00 4533.00     0.00 72816.00    32.13   142.74   31.13    0.00   31.13   0.22 100.00
sdab              0.00    11.00    0.00 3456.00     0.00 55472.00    32.10   141.53   41.08    0.00   41.08   0.29 100.00
sdac              0.00    19.00    0.00 4233.00     0.00 68032.00    32.14   142.23   33.59    0.00   33.59   0.24 100.00
sdad              0.00     5.00    0.00 2996.00     0.00 48016.00    32.05   142.27   47.45    0.00   47.45   0.33 100.10
sdae              0.00    27.00    0.00 4634.00     0.00 74576.00    32.19   143.44   30.82    0.00   30.82   0.22 100.10
sdaf              0.00   167.00    0.00 13031.00     0.00 213232.00    32.73   141.32   10.83    0.00   10.83   0.08 100.10
sdag              0.00    38.00    0.00 6516.00     0.00 106880.00    32.81   142.46   21.83    0.00   21.83   0.15 100.10

02/07/2019 07:44:45 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.96    0.00    5.56   19.95    0.00   73.54

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    16.00    0.00 3031.00     0.00 48768.00    32.18   142.99   47.19    0.00   47.19   0.33 100.00
sdc               0.00    51.00    0.00 6719.00     0.00 108304.00    32.24   142.23   21.20    0.00   21.20   0.15 100.00
sdd               0.00    17.00    0.00 4372.00     0.00 70208.00    32.12   143.78   32.93    0.00   32.93   0.23 100.00
sde               0.00    15.00    0.00 4424.00     0.00 71024.00    32.11   143.06   32.69    0.00   32.69   0.23 100.00
sdf               0.00    26.00    0.00 4469.00     0.00 71936.00    32.19   144.10   32.26    0.00   32.26   0.22 100.00
sdg               0.00    19.00    0.00 4501.00     0.00 72336.00    32.14   143.56   31.95    0.00   31.95   0.22 100.00
sdh               0.00     8.00    0.00 3394.00     0.00 54432.00    32.08   143.53   42.00    0.00   42.00   0.29 100.00
sdi               0.00   217.00    0.00 13188.00     0.00 214416.00    32.52   140.75   10.67    0.00   10.67   0.08 100.00
sdj               0.00   230.00    0.00 13154.00     0.00 214144.00    32.56   141.05   10.75    0.00   10.75   0.08 100.00
sdk               0.00    45.00    0.00 6694.00     0.00 107824.00    32.22   141.91   21.29    0.00   21.29   0.15 100.10
sdl               0.00    16.00    0.00 4617.00     0.00 74112.00    32.10   143.91   30.98    0.00   30.98   0.22 100.10
sdm               0.00    16.00    0.00 4513.00     0.00 72448.00    32.11   141.99   31.50    0.00   31.50   0.22 100.10
sdn               0.00   239.00    0.00 13163.00     0.00 214416.00    32.58   140.90   10.70    0.00   10.70   0.08 100.10
sdo               0.00    10.00    0.00 3498.00     0.00 56112.00    32.08   143.71   41.03    0.00   41.03   0.29 100.00
sdp               0.00     9.00    0.00 3431.00     0.00 55040.00    32.08   141.62   41.38    0.00   41.38   0.29 100.00
sdq               0.00    14.00    0.00 3645.00     0.00 58544.00    32.12   143.15   39.63    0.00   39.63   0.27 100.00
sdr               0.00    13.00    0.00 3279.00     0.00 52672.00    32.13   143.11   43.59    0.00   43.59   0.30 100.00
sds               0.00    14.00    0.00 4251.00     0.00 70272.00    33.06   143.56   33.81    0.00   33.81   0.24 100.00
sdt               0.00    22.00    0.00 4275.00     0.00 70784.00    33.12   142.01   33.18    0.00   33.18   0.23 100.00
sdu               0.00    15.00    0.00 4318.00     0.00 71360.00    33.05   142.95   33.10    0.00   33.10   0.23 100.00
sdv               0.00    19.00    0.00 4342.00     0.00 71792.00    33.07   142.44   32.77    0.00   32.77   0.23 100.00
sdw               0.00    57.00    0.00 6434.00     0.00 105856.00    32.91   142.95   22.44    0.00   22.44   0.16 100.00
sdx               0.00    17.00    0.00 4314.00     0.00 71296.00    33.05   142.87   33.09    0.00   33.09   0.23 100.00
sdy               0.00   180.00    0.00 12413.00     0.00 203456.00    32.78   141.18   11.41    0.00   11.41   0.08 100.00
sdz               0.00    19.00    0.00 4167.00     0.00 68992.00    33.11   144.32   34.65    0.00   34.65   0.24 100.00
sdaa              0.00    11.00    0.00 4416.00     0.00 72832.00    32.99   140.19   32.03    0.00   32.03   0.23 100.00
sdab              0.00    21.00    0.00 3299.00     0.00 55120.00    33.42   143.28   43.43    0.00   43.43   0.30 100.00
sdac              0.00    15.00    0.00 4093.00     0.00 67728.00    33.09   141.71   34.75    0.00   34.75   0.24 100.00
sdad              0.00    11.00    0.00 2870.00     0.00 48096.00    33.52   145.34   50.70    0.00   50.70   0.35 100.00
sdae              0.00    20.00    0.00 4519.00     0.00 74640.00    33.03   141.11   31.32    0.00   31.32   0.22 100.00
sdaf              0.00   228.00    0.00 13092.00     0.00 213104.00    32.55   141.42   10.79    0.00   10.79   0.08 100.00
sdag              0.00    41.00    0.00 6606.00     0.00 106368.00    32.20   142.29   21.53    0.00   21.53   0.15 100.00

02/07/2019 07:44:46 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.97    0.00    5.52   20.35    0.00   73.16

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     8.00    0.00 3019.00     0.00 48432.00    32.08   142.95   47.15    0.00   47.15   0.33 100.00
sdc               0.00    44.00    0.00 6690.00     0.00 107760.00    32.22   142.59   21.23    0.00   21.23   0.15 100.00
sdd               0.00    19.00    0.00 4254.00     0.00 70384.00    33.09   143.62   33.54    0.00   33.54   0.24 100.00
sde               0.00    16.00    0.00 4288.00     0.00 70880.00    33.06   141.60   33.09    0.00   33.09   0.23 100.00
sdf               0.00    18.00    0.00 4352.00     0.00 71936.00    33.06   143.04   32.83    0.00   32.83   0.23 100.00
sdg               0.00    16.00    0.00 4360.00     0.00 72000.00    33.03   144.14   33.03    0.00   33.03   0.23 100.00
sdh               0.00     8.00    0.00 3242.00     0.00 54016.00    33.32   142.48   44.13    0.00   44.13   0.31 100.00
sdi               0.00   668.00    0.00 12537.00     0.00 213216.00    34.01   140.54   11.21    0.00   11.21   0.08 100.00
sdj               0.00   676.00    0.00 12544.00     0.00 213360.00    34.02   140.66   11.21    0.00   11.21   0.08 100.00
sdk               0.00    46.00    0.00 6519.00     0.00 107040.00    32.84   142.42   21.85    0.00   21.85   0.15  99.90
sdl               0.00    14.00    0.00 4458.00     0.00 73568.00    33.00   143.08   32.28    0.00   32.28   0.22 100.00
sdm               0.00    18.00    0.00 4385.00     0.00 72480.00    33.06   140.82   32.09    0.00   32.09   0.23 100.00
sdn               0.00   717.00    0.00 12485.00     0.00 213244.00    34.16   140.24   11.31    0.00   11.31   0.08 100.00
sdo               0.00    14.00    0.00 3387.00     0.00 56416.00    33.31   142.08   42.06    0.00   42.06   0.30 100.00
sdp               0.00    17.00    0.00 3302.00     0.00 55072.00    33.36   142.29   43.19    0.00   43.19   0.30 100.00
